SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,Trachea
388,MODEL1,PARMS,Trachea,1.656443197,9.455954093,0.407017151,-0.566173072,1.194603963,0.182811259,1.920295874,-4.892508033,-1
389,MODEL1,PARMS,Trachea,1.504518937,18.80599814,-0.022543457,0.328261105,-1.659184166,-0.298260209,2.618385959,-5.553124298,-1
390,MODEL1,PARMS,Trachea,1.923203023,7.876729217,0.232299471,0.104405667,-1.597149505,0.334551487,1.355147672,-3.230864745,-1
391,MODEL1,PARMS,Trachea,1.56607648,9.65611144,0.268846305,-1.362918909,4.922913696,0.279163681,-1.273523786,4.784155423,-1
392,MODEL1,PARMS,Trachea,1.915079594,11.31331253,0.329978172,-0.476455776,-0.424472911,0.118495491,0.448592094,-0.117953592,-1
393,MODEL1,PARMS,Trachea,1.90039615,1.472652694,0.834816915,-1.470179169,2.933502238,0.5885497,0.273255259,-0.377738991,-1
394,MODEL1,PARMS,Trachea,1.608929467,4.915215238,0.192010396,-0.250870371,0.038433663,0.562213573,0.656826223,-2.278362137,-1
395,MODEL1,PARMS,Trachea,1.381012868,10.52536022,0.257946092,-0.514824482,1.318924627,0.153101918,2.4387539,-5.747252456,-1
396,MODEL1,PARMS,Trachea,2.231270934,10.41233817,-0.030348057,1.102871248,-6.313745596,0.227489512,2.527609678,-5.665085699,-1
397,MODEL1,PARMS,Trachea,1.590494556,1.443208512,0.180623746,0.052555437,-0.626997906,0.759204986,0.884952782,-2.734457811,-1
398,MODEL1,PARMS,Trachea,1.643717816,-5.420300889,0.517312386,-0.442153331,-0.649224546,1.11672539,-1.773914335,4.491123137,-1
399,MODEL1,PARMS,Trachea,1.590119716,-16.30461303,0.41107655,-0.491341235,1.542379197,1.880193607,-3.360393324,6.751244991,-1
400,MODEL1,PARMS,Trachea,1.587031801,15.06857022,0.184961679,-0.707428283,1.964313509,-0.07772754,1.913952806,-4.902375382,-1
401,MODEL1,PARMS,Trachea,1.753608856,3.75505749,0.565761159,-0.489794719,0.546872749,0.47689213,1.968468461,-5.426310181,-1
402,MODEL1,PARMS,Trachea,1.499891528,-1.617890755,0.432294836,-0.553972729,2.493898299,0.866101129,0.634834658,-1.563705002,-1
403,MODEL1,PARMS,Trachea,1.529169835,5.098630584,0.490319727,-1.364151424,4.760511128,0.444606646,1.881614934,-5.235063219,-1
404,MODEL1,PARMS,Trachea,1.490792088,17.73106136,0.099270958,-0.17669516,-0.542598581,-0.243815185,2.53848916,-6.031309056,-1
405,MODEL1,PARMS,Trachea,1.485193751,1.487608052,0.206852822,-0.983334838,4.248572368,0.786908013,0.627917735,-2.283565423,-1
406,MODEL1,PARMS,Trachea,1.496394247,-4.779473365,0.172999137,-0.003321897,0.139329766,1.167312333,0.104349391,-1.941175011,-1
407,MODEL1,PARMS,Trachea,1.58349132,-1.001236041,0.44857333,-0.979094205,2.642423358,0.88011728,-1.224472404,2.586948873,-1
408,MODEL1,PARMS,Trachea,1.792840599,27.44874264,0.415005797,-0.237525495,-1.538715358,-1.028842795,6.768959885,-15.36681217,-1
409,MODEL1,PARMS,Trachea,1.449025217,2.720400027,0.644492737,-1.355416855,4.015104106,0.559212867,0.069274696,-0.139705732,-1
410,MODEL1,PARMS,Trachea,1.648223087,1.943250322,0.31045456,-0.432706181,0.579902149,0.714963979,-0.303581026,0.09350201,-1
411,MODEL1,PARMS,Trachea,1.65659082,16.03663987,0.324177661,-0.706996931,2.07575481,-0.221251194,4.112520434,-9.352525327,-1
412,MODEL1,PARMS,Trachea,1.734151762,26.60260802,0.02534808,1.151131143,-7.461773329,-0.861446474,5.34082628,-11.81890342,-1
413,MODEL1,PARMS,Trachea,1.66713611,14.12773839,0.404471093,-1.017395669,2.830974894,-0.086427346,1.418378722,-3.330005477,-1
414,MODEL1,PARMS,Trachea,1.518115276,5.484072526,0.609047972,-1.775167543,6.034695325,0.402839605,2.415837117,-6.528966626,-1
415,MODEL1,PARMS,Trachea,1.47659767,18.64884411,0.270549408,-0.03566458,-1.47688846,-0.382303732,2.138077776,-3.535020215,-1
416,MODEL1,PARMS,Trachea,1.345964781,6.508206772,0.454999563,-0.955154165,2.880082925,0.378159547,0.339038712,-0.973296752,-1
417,MODEL1,PARMS,Trachea,1.603774747,24.99888947,0.181727143,0.108375727,-1.03060028,-0.772633606,3.494061753,-7.044703527,-1
418,MODEL1,PARMS,Trachea,1.336270293,7.403990922,0.293130638,-0.340918079,0.998801115,0.345183641,0.548999035,-1.335176621,-1
419,MODEL1,PARMS,Trachea,1.435338672,-1.410007049,0.552700197,-1.322465047,4.95641584,0.83478061,0.552041767,-1.562369175,-1
420,MODEL1,PARMS,Trachea,1.781596181,29.46179984,0.408610747,-0.338808072,-1.317534746,-1.136551429,5.553241132,-11.35520895,-1
421,MODEL1,PARMS,Trachea,1.615749737,4.262664525,0.235979556,0.043513186,-1.178306188,0.5688716,0.740652617,-2.309859292,-1
422,MODEL1,PARMS,Trachea,1.932556172,-1.159128746,0.175162407,-0.264206084,0.187792799,0.975547239,-1.812859154,4.090091536,-1
423,MODEL1,PARMS,Trachea,1.577939363,1.557090004,0.229405396,-0.640710023,2.416357797,0.782844042,-1.284130036,3.78815733,-1
424,MODEL1,PARMS,Trachea,1.690363513,-4.105940407,0.455730697,-0.851789257,2.036919205,1.068318148,-1.531834474,2.709482122,-1
425,MODEL1,PARMS,Trachea,1.775918663,2.412198718,0.052708929,0.003879123,-0.943441075,0.77991502,-0.373728044,-0.00935586,-1
426,MODEL1,PARMS,Trachea,1.748976794,14.42245865,0.113765658,0.058136224,-0.918023835,-0.060680973,2.911389267,-7.182368186,-1
427,MODEL1,PARMS,Trachea,1.689026347,-4.924256278,0.265962569,-0.727379211,2.261987417,1.175897568,-0.195196556,-1.059312505,-1
428,MODEL1,PARMS,Trachea,1.597793974,6.838783573,0.48721504,-0.582404975,0.186370035,0.314474018,1.881034019,-4.574359248,-1
429,MODEL1,PARMS,Trachea,1.507021175,10.6581969,0.126160848,-0.385922662,1.514057214,0.204300232,0.200282386,0.243397568,-1
430,MODEL1,PARMS,Trachea,1.641448195,-7.228916648,0.489364671,-1.682138288,6.583897543,1.288537168,-2.223768142,4.927473587,-1
431,MODEL1,PARMS,Trachea,1.496853666,4.664681745,0.206581362,-0.418008618,1.007535113,0.559012388,1.654614473,-5.092221262,-1
432,MODEL1,PARMS,Trachea,1.581408054,-3.301401684,1.035501463,-2.262220102,6.068992957,0.8656767,-1.554073313,3.396999595,-1
433,MODEL1,PARMS,Trachea,1.943258054,4.976350395,-0.043449419,1.21230978,-8.190101694,0.618930817,-0.202988416,0.529380301,-1
434,MODEL1,PARMS,Trachea,1.571939721,-20.76714735,0.660127792,-1.265442841,3.468282998,2.104646954,-3.745072802,7.165951659,-1
435,MODEL1,PARMS,Trachea,1.450919589,-7.129173455,0.491195779,-1.019342028,3.699338503,1.253223318,-1.776359791,3.778847692,-1
436,MODEL1,PARMS,Trachea,1.655124116,4.779062323,0.429790879,-0.921527268,3.051955678,0.486311642,0.533570676,-1.18079682,-1
437,MODEL1,PARMS,Trachea,1.4240982,7.300693463,0.095777641,-0.129843267,0.407702401,0.431917225,1.405987743,-4.459958555,-1
438,MODEL1,PARMS,Trachea,1.486821949,5.564286423,0.625154777,-1.261508575,3.757409473,0.387610202,-0.0751417,1.063733077,-1
439,MODEL1,PARMS,Trachea,1.651511613,14.75592802,0.401681148,-0.687525303,1.494993049,-0.155920121,2.306404824,-5.361713754,-1
440,MODEL1,PARMS,Trachea,1.688478155,2.495160444,0.556131518,-0.999436768,2.191374148,0.595655302,1.163958518,-3.189701981,-1
441,MODEL1,PARMS,Trachea,1.807968967,14.67434962,0.041798574,0.756578131,-5.776540866,-0.030838789,0.413031313,0.100168369,-1
442,MODEL1,PARMS,Trachea,1.475417088,3.558707031,0.336619202,-1.16740403,4.734058472,0.630561596,0.42740986,-1.964707764,-1
443,MODEL1,PARMS,Trachea,1.504722476,18.3376606,0.266243732,-0.010088005,-1.233452904,-0.353861873,1.771340715,-2.905342392,-1
444,MODEL1,PARMS,Trachea,1.712619666,5.241485416,0.201815456,-0.069888309,-1.276043729,0.546718459,-0.783469076,2.365002519,-1
445,MODEL1,PARMS,Trachea,1.439776492,4.439104146,0.26287821,-0.901203532,3.447092486,0.566212874,1.785227689,-5.851313066,-1
446,MODEL1,PARMS,Trachea,1.553245057,16.23576893,0.286301286,-0.269947423,-0.556999276,-0.233330708,3.047381209,-5.939418014,-1
447,MODEL1,PARMS,Trachea,1.461812965,5.794669774,0.197299712,0.589710673,-3.406350479,0.455014723,0.894697918,-1.60462319,-1
448,MODEL1,PARMS,Trachea,1.566645792,1.735403211,0.500268831,-0.873490039,2.146461975,0.658461877,0.151351754,0.619101165,-1
449,MODEL1,PARMS,Trachea,1.571603203,-4.140392336,0.24066858,-0.440433783,1.144931005,1.126161451,-1.543112502,3.160296506,-1
450,MODEL1,PARMS,Trachea,1.619666405,1.183131058,0.769642992,-1.76190971,6.057093713,0.62298531,0.77600342,-2.113193217,-1
451,MODEL1,PARMS,Trachea,1.597744801,24.5103123,0.423998928,-0.68953393,1.954056821,-0.83776664,4.907907857,-10.02631719,-1
452,MODEL1,PARMS,Trachea,1.521290027,15.31882822,0.049720791,0.311106565,-2.235718544,-0.096725965,2.843753982,-6.857350392,-1
453,MODEL1,PARMS,Trachea,1.315827841,6.222614353,0.427135641,-1.042121868,2.39689299,0.427961859,-0.156344033,-0.010835248,-1
454,MODEL1,PARMS,Trachea,1.442064801,-1.313373463,0.61549583,-1.151452943,3.382001112,0.818942835,-0.463303093,0.83382704,-1
455,MODEL1,PARMS,Trachea,1.413812531,2.688693675,0.35306519,-0.905460146,3.443639141,0.642288429,0.224838757,0.277257296,-1
456,MODEL1,PARMS,Trachea,1.750700985,3.544102937,0.286491784,-1.203006996,4.106200677,0.641329955,0.473862932,-1.664648035,-1
457,MODEL1,PARMS,Trachea,1.822865251,-4.700212088,0.735341585,-1.955530125,7.130139277,1.034009233,-0.15152319,-1.077821267,-1
458,MODEL1,PARMS,Trachea,1.528820311,-1.295524065,0.492706638,-1.190132242,2.549204929,0.869107899,1.537025089,-5.015872056,-1
459,MODEL1,PARMS,Trachea,1.466789353,-0.738953922,0.46401887,-1.355413243,4.928869689,0.848282763,-0.093807462,-0.184819792,-1
460,MODEL1,PARMS,Trachea,1.447731289,7.203061171,0.383780338,-0.679812955,1.887570033,0.359941918,0.041827905,0.078738684,-1
461,MODEL1,PARMS,Trachea,1.699729137,16.58275464,0.116138099,0.043417872,-0.651305934,-0.219565166,2.828794583,-4.998197485,-1
462,MODEL1,PARMS,Trachea,1.508991609,3.358652706,0.51555811,-0.870970067,2.182501156,0.573969445,-0.282281086,0.445085458,-1
463,MODEL1,PARMS,Trachea,1.53950332,5.189194434,0.354034454,-1.254995989,5.043694374,0.519828488,-0.755935653,1.781974517,-1
464,MODEL1,PARMS,Trachea,1.69563122,1.793118361,0.046663712,-0.144577138,0.960736598,0.806151696,0.121210791,-1.0856452,-1
465,MODEL1,PARMS,Trachea,1.471622575,7.159149825,0.47758404,-0.767352718,1.824611368,0.301475498,1.871024243,-4.597997316,-1
466,MODEL1,PARMS,Trachea,1.640288866,17.80738472,0.393446484,-0.757591363,1.709889278,-0.346532171,2.040561765,-3.311200105,-1
467,MODEL1,PARMS,Trachea,1.547386935,6.507942818,0.358846652,-0.542878116,1.076568563,0.380643597,0.864082598,-1.644591463,-1
468,MODEL1,PARMS,Trachea,1.684254347,10.07395308,0.051447847,0.066338316,-1.220992046,0.260058824,1.122643628,-2.880673671,-1
469,MODEL1,PARMS,Trachea,1.920123535,9.459523738,0.365266823,0.138227669,-3.937957403,0.177696066,1.740505534,-3.147701616,-1
470,MODEL1,PARMS,Trachea,1.63926602,13.08846667,0.40356653,-0.612866517,1.211479029,-0.066850329,2.883680048,-6.822513107,-1
471,MODEL1,PARMS,Trachea,1.824786098,11.70510287,0.602627578,-1.845508295,5.034383282,0.047202656,0.425674702,-0.44981091,-1
472,MODEL1,PARMS,Trachea,1.423275116,0.582443095,0.300258965,-0.690188024,2.194733369,0.815942171,-0.330294078,0.270750796,-1
473,MODEL1,PARMS,Trachea,1.565200351,18.78712687,0.462752473,-0.639961002,0.489326979,-0.451339343,4.74291119,-11.27230099,-1
474,MODEL1,PARMS,Trachea,1.941182556,11.94840465,0.512841624,-0.490163376,-0.394796325,-0.034797264,3.610793722,-8.593603137,-1
475,MODEL1,PARMS,Trachea,1.765069167,7.840077738,0.124700441,-0.679799848,2.180540003,0.397718083,0.925040802,-2.108087109,-1
476,MODEL1,PARMS,Trachea,1.627775473,7.303046092,0.49860475,-1.376909841,4.936576635,0.302987113,2.282215784,-6.202977168,-1
477,MODEL1,PARMS,Trachea,1.424156279,1.982594247,0.609960308,-1.716920589,5.34789651,0.64102883,0.359163935,-1.325486772,-1
478,MODEL1,PARMS,Trachea,1.393582696,5.203294048,0.437978875,-1.259746867,4.165854011,0.474779991,1.364695989,-4.542112188,-1
479,MODEL1,PARMS,Trachea,1.490278975,17.82911679,0.504251925,-0.6652999,1.710994425,-0.413729417,3.512663638,-7.298823316,-1
480,MODEL1,PARMS,Trachea,1.447274705,5.080050929,0.529825539,-1.247332569,3.676080327,0.455428539,1.064555262,-3.283074161,-1
481,MODEL1,PARMS,Trachea,1.630755491,10.04636984,0.413284165,-0.411996933,0.030725309,0.141132188,1.458409833,-2.446767444,-1
482,MODEL1,PARMS,Trachea,1.488915244,-1.717739574,0.478027796,-0.954992928,2.713377675,0.894505553,0.265952034,-1.134377519,-1
483,MODEL1,PARMS,Trachea,1.795988276,9.211468319,0.563226828,-1.002895058,2.931379932,0.139179279,2.02656815,-4.370361979,-1
484,MODEL1,PARMS,Trachea,1.554920806,8.449155026,0.228707382,-0.559536352,2.458751165,0.297853705,2.21208562,-5.410427164,-1
485,MODEL1,PARMS,Trachea,1.602484304,3.757489645,0.320439578,-0.816377566,3.350262698,0.614517627,-0.620717176,1.686059838,-1
486,MODEL1,PARMS,Trachea,1.554439659,-6.585007009,0.525764986,-0.924477709,2.965815091,1.192699747,-0.967978597,1.669376986,-1
487,MODEL1,PARMS,Trachea,1.547406365,3.895330609,0.358790676,-0.554946137,-0.057213231,0.589909821,-0.251307069,-0.049334469,-1
488,MODEL1,PARMS,Trachea,1.396382669,9.519574676,0.838319017,-1.491021717,3.850207191,0.048730502,1.415925347,-3.274467157,-1
489,MODEL1,PARMS,Trachea,1.763404636,8.185552347,0.527930764,-0.90363173,2.156404077,0.236054212,0.521987322,-1.103490229,-1
490,MODEL1,PARMS,Trachea,1.540576559,0.753515329,0.366182188,-0.941396337,2.617193898,0.791963332,-1.37566812,3.599789103,-1
491,MODEL1,PARMS,Trachea,1.616904774,7.263873163,0.493493148,-1.038190059,3.071038548,0.328330016,-0.187920911,0.880556993,-1
492,MODEL1,PARMS,Trachea,1.536403395,-0.99094632,0.308911377,-0.644465111,1.63581146,0.908100549,-0.348389458,-0.016245352,-1
493,MODEL1,PARMS,Trachea,1.563631875,5.440838418,0.323093545,-0.663817379,1.63790129,0.463736995,2.039258849,-5.812676208,-1
494,MODEL1,PARMS,Trachea,1.410830058,4.684766501,0.405169053,-0.695817638,1.334939991,0.490771182,1.713873262,-4.930907753,-1
495,MODEL1,PARMS,Trachea,1.81126821,8.846574999,0.485755275,-0.534730278,0.620670032,0.190103426,2.450821351,-5.893327112,-1
496,MODEL1,PARMS,Trachea,1.59248535,19.62634896,0.338962177,-0.650924945,0.41762085,-0.446564956,3.076803125,-6.92127677,-1
497,MODEL1,PARMS,Trachea,1.569804899,1.785159543,0.601158766,-1.767058202,6.67159733,0.66268582,-0.500108281,1.167607806,-1
498,MODEL1,PARMS,Trachea,1.956987896,-3.072977376,0.468893804,-0.208666569,-2.470909402,0.984513985,-2.109390966,5.943477032,-1
499,MODEL1,PARMS,Trachea,1.590307051,-8.33170812,0.532319587,-1.38570987,4.796660262,1.34065454,-1.628246844,2.889917736,-1
500,MODEL1,PARMS,Trachea,1.546752121,10.54692341,0.404501221,-1.015257888,2.587486281,0.155804209,-0.384881625,1.289176676,-1
501,MODEL1,PARMS,Trachea,1.593406108,2.45140159,0.497643454,-1.364441676,3.677708073,0.651756958,0.272022402,-1.74944492,-1
502,MODEL1,PARMS,Trachea,1.680626809,7.054320541,0.486095201,-0.687363473,1.920547352,0.302225277,1.358101565,-2.806598077,-1
503,MODEL1,PARMS,Trachea,1.582329205,-5.387143387,0.604642972,-1.207694569,3.981378846,1.090804919,-0.511571921,1.1230102,-1
504,MODEL1,PARMS,Trachea,1.598051682,6.562190521,0.328698523,-1.232662986,4.432999169,0.429980269,0.907242756,-2.693385824,-1
505,MODEL1,PARMS,Trachea,1.453296376,8.89436258,0.41051211,-1.437309393,4.800656163,0.231911293,1.865243294,-4.32856992,-1
506,MODEL1,PARMS,Trachea,1.41986836,7.542267381,0.553953528,-1.463435946,5.115447422,0.295471594,0.481794643,-0.561415419,-1
507,MODEL1,PARMS,Trachea,1.807952733,18.47234788,0.154075767,-0.344938589,0.224705334,-0.30365062,2.229738621,-5.174500065,-1
508,MODEL1,PARMS,Trachea,1.334502185,3.255085584,0.542313763,-1.10659825,3.104850723,0.553966108,-0.015865684,0.219109878,-1
509,MODEL1,PARMS,Trachea,1.464692514,7.653762003,0.642431563,-1.446050034,4.567908011,0.235485086,2.153951523,-4.823642752,-1
510,MODEL1,PARMS,Trachea,1.557301143,16.61117587,0.326072371,-0.689153639,2.217007619,-0.262252731,3.411957822,-8.14125103,-1
511,MODEL1,PARMS,Trachea,1.438330092,6.413798639,0.349706101,-0.875182398,3.077219865,0.4113432,0.837724512,-2.078623848,-1
512,MODEL1,PARMS,Trachea,1.632033235,20.0517488,0.620114007,-1.263054365,2.484738317,-0.584653743,4.086358966,-8.945564645,-1
513,MODEL1,PARMS,Trachea,1.641849421,-0.944554368,0.477221081,-0.704548232,1.83041007,0.835392166,-1.060538703,3.15705524,-1
514,MODEL1,PARMS,Trachea,1.462952297,-4.066571461,0.230697062,-0.293552949,1.528795719,1.117327679,-0.622238275,0.870963159,-1
515,MODEL1,PARMS,Trachea,1.506288257,-1.36975892,0.316017522,-0.511533109,0.848952291,0.952157111,-3.331499045,8.219731789,-1
516,MODEL1,PARMS,Trachea,1.75365415,-2.578385947,0.480256937,-1.09846439,3.66762693,0.931528774,0.2251214,-0.090115418,-1
517,MODEL1,PARMS,Trachea,1.668132831,9.319117405,0.425884014,-1.256931376,4.422807705,0.18632084,2.364313431,-5.502056045,-1
518,MODEL1,PARMS,Trachea,1.510517612,-2.363132378,0.277454914,-0.971861599,3.919157873,1.017736687,-0.27603811,-0.311868755,-1
519,MODEL1,PARMS,Trachea,1.568525506,9.724446271,0.435207378,-0.721456644,2.334629214,0.139846038,2.64921008,-6.536386529,-1
520,MODEL1,PARMS,Trachea,1.714182962,15.05336671,0.197786028,-0.394122249,-0.700123651,-0.082406209,1.357112004,-2.550738368,-1
521,MODEL1,PARMS,Trachea,1.700032866,16.11781723,0.368756288,-0.39196641,-0.370657196,-0.237227418,2.505687852,-5.379758046,-1
522,MODEL1,PARMS,Trachea,1.846160521,19.73665709,0.353476966,-0.165302945,-1.668322963,-0.473984274,3.264262264,-7.253731403,-1
523,MODEL1,PARMS,Trachea,1.516837067,-2.098326352,0.452544048,-0.558889751,0.535416959,0.934156146,-1.558891935,3.997189443,-1
524,MODEL1,PARMS,Trachea,1.509965615,3.043708553,0.524160153,-1.481996831,6.294618569,0.571544633,2.174604095,-6.159120756,-1
525,MODEL1,PARMS,Trachea,1.445303906,2.495608538,0.087854626,-0.167069482,0.022355122,0.754191643,-1.259547424,2.829579535,-1
526,MODEL1,PARMS,Trachea,1.663831188,3.030921747,0.249726677,-0.181387905,-0.917008731,0.664008391,-0.699911066,2.574852241,-1
527,MODEL1,PARMS,Trachea,1.5554585,2.563399419,0.466016236,-1.008811218,2.58186245,0.623644629,0.761377389,-2.614862045,-1
528,MODEL1,PARMS,Trachea,1.656074978,3.416037234,0.285084833,-0.804034273,3.585138663,0.6221885,-0.362211492,0.680564929,-1
529,MODEL1,PARMS,Trachea,1.563054653,0.815235573,0.202237536,-0.775365843,2.878649015,0.833069561,0.303305485,-1.887777417,-1
530,MODEL1,PARMS,Trachea,1.525625896,10.09544234,0.552471677,-1.21951611,4.934086721,0.090000649,2.010176744,-4.545392213,-1
531,MODEL1,PARMS,Trachea,1.513930889,6.467331414,0.076345527,0.205117751,-1.73183024,0.455830897,1.78721637,-4.121369384,-1
532,MODEL1,PARMS,Trachea,1.684681307,0.275690752,0.388343482,-1.366237962,4.571907953,0.834943396,-0.657479057,0.687181814,-1
533,MODEL1,PARMS,Trachea,1.577129485,12.29074596,-0.115612544,1.129013592,-5.100439794,0.11917222,2.532002517,-6.080921509,-1
534,MODEL1,PARMS,Trachea,1.741699171,12.56956351,0.574031664,-1.04223147,1.963241417,-0.04387254,1.297555797,-3.076726785,-1
535,MODEL1,PARMS,Trachea,1.542484187,4.288092812,0.306413069,-0.206329407,-0.82045215,0.560226384,-0.308340193,1.647936313,-1
536,MODEL1,PARMS,Trachea,1.488825674,12.70930849,0.330176804,-0.510957795,1.50265744,-0.029229786,3.197612411,-7.316753063,-1
537,MODEL1,PARMS,Trachea,1.497966321,15.85226582,0.436171256,-0.989935086,3.14693433,-0.23903542,2.980911248,-6.657825355,-1
538,MODEL1,PARMS,Trachea,1.630171515,6.146487564,0.244971283,-0.35089148,-0.050420565,0.467408073,-0.483782055,1.893666444,-1
539,MODEL1,PARMS,Trachea,1.627702241,11.06954778,0.415885262,-0.807442286,1.576710352,0.086536835,1.417752981,-3.406607978,-1
540,MODEL1,PARMS,Trachea,1.608477052,8.167548046,0.200954407,-0.55474689,1.697497592,0.348972474,0.432985277,-0.6530289,-1
541,MODEL1,PARMS,Trachea,1.699981881,12.31152744,0.338898683,-0.191919163,-0.324076994,0.000109902,1.615834355,-3.340821736,-1
542,MODEL1,PARMS,Trachea,1.67741502,19.55906342,0.037925335,0.417285494,-3.821503392,-0.361378379,2.407020638,-4.458571327,-1
543,MODEL1,PARMS,Trachea,1.519115738,7.02216748,0.323407865,-0.909350659,3.193310794,0.392224693,0.713254771,-1.623754268,-1
544,MODEL1,PARMS,Trachea,1.483313448,-0.611020942,0.551308049,-1.150917865,4.253407224,0.799499445,-0.491460527,1.173948415,-1
545,MODEL1,PARMS,Trachea,1.6016642,-3.380482772,0.33113348,-0.886749828,3.524959438,1.034031445,-0.128570592,-0.902284334,-1
546,MODEL1,PARMS,Trachea,1.563441542,0.761395445,0.554371692,-1.333480567,4.259717659,0.702659517,1.316599338,-3.712665188,-1
547,MODEL1,PARMS,Trachea,1.445580787,-0.320636971,0.275698106,-0.212314509,-0.346189238,0.884800905,-1.866700032,4.2404982,-1
548,MODEL1,PARMS,Trachea,1.498443583,3.921548907,0.157590452,0.113211862,-1.992055533,0.635511237,-0.454390852,0.433133155,-1
549,MODEL1,PARMS,Trachea,1.630094304,11.48428729,0.529691801,-0.916167967,1.83105559,0.004499695,2.890198771,-6.835611189,-1
550,MODEL1,PARMS,Trachea,1.510682178,4.738038227,0.745321192,-1.812917151,6.721217798,0.414737425,-0.43135174,1.407539804,-1
551,MODEL1,PARMS,Trachea,1.764272627,24.96917541,0.116993043,0.469025649,-3.786845618,-0.755231924,3.718682868,-7.940360017,-1
552,MODEL1,PARMS,Trachea,1.644205385,14.6326578,0.538366512,-1.179921574,3.867994351,-0.213658694,3.707006077,-8.80879272,-1
553,MODEL1,PARMS,Trachea,1.598665681,-5.035275454,0.425789837,-0.732493026,2.437136286,1.130658039,0.148324992,-2.075213735,-1
554,MODEL1,PARMS,Trachea,1.484991355,8.538029048,0.50910178,-1.175367649,3.129996928,0.230403419,2.454423747,-6.697153422,-1
555,MODEL1,PARMS,Trachea,1.675791482,-3.963075011,0.450226648,-0.619972112,0.779175759,1.064608372,-0.966607347,0.711961117,-1
556,MODEL1,PARMS,Trachea,1.681535362,-1.30222854,0.391298168,-1.097629155,4.53442344,0.906992572,-1.082802825,2.518521678,-1
557,MODEL1,PARMS,Trachea,1.65271565,13.51394655,-0.057252354,0.504941411,-2.639220007,0.039928699,2.837220877,-6.680948957,-1
558,MODEL1,PARMS,Trachea,1.736222652,27.81527558,0.360540907,-0.753142987,0.929201225,-0.997760414,4.934473329,-11.08063423,-1
559,MODEL1,PARMS,Trachea,1.608721812,3.130603155,0.172717515,0.184126141,-1.372986592,0.645635651,1.173450304,-3.17426577,-1
560,MODEL1,PARMS,Trachea,1.543786477,14.11470628,0.1708985,-0.27815422,-0.312305055,-0.041895273,1.880244565,-3.476771183,-1
561,MODEL1,PARMS,Trachea,1.773062861,7.323781858,0.342817816,-0.362690521,0.208161397,0.341859228,0.82953239,-1.606466197,-1
562,MODEL1,PARMS,Trachea,1.533697997,8.930713627,0.43051612,-0.592753901,0.636130029,0.208218372,1.334003227,-3.254365505,-1
563,MODEL1,PARMS,Trachea,1.503014553,3.778224039,0.422937014,-0.762760259,1.909005586,0.56518234,-1.503805449,4.977319379,-1
564,MODEL1,PARMS,Trachea,1.674132398,9.298799732,0.511104638,-0.881599409,0.661955056,0.193426054,-0.063441555,0.507769871,-1
565,MODEL1,PARMS,Trachea,1.50873771,-2.510147216,0.287705309,-0.061643976,-0.684060938,1.010638028,-2.517916303,7.049423905,-1
566,MODEL1,PARMS,Trachea,1.639357467,2.036258246,0.287698208,-0.632369502,2.418401058,0.711676891,0.231961789,-0.681396106,-1
567,MODEL1,PARMS,Trachea,1.713838099,23.94937697,0.278780701,-0.866856788,3.086639116,-0.720341438,5.063913807,-10.94319914,-1
568,MODEL1,PARMS,Trachea,1.722258233,-3.906151285,0.297981293,-0.508423111,0.582586017,1.116660592,-1.302635892,2.096653246,-1
569,MODEL1,PARMS,Trachea,1.535056904,3.322897797,0.630330672,-1.859208975,6.527046934,0.542464745,1.71506163,-5.027500751,-1
570,MODEL1,PARMS,Trachea,1.612237807,23.69341543,0.232993697,0.544966836,-5.148034977,-0.722476115,3.900069778,-7.715450543,-1
571,MODEL1,PARMS,Trachea,1.628603258,3.97768176,0.453514348,-1.051248452,3.318838479,0.522118332,2.438269085,-6.662283624,-1
572,MODEL1,PARMS,Trachea,1.438097271,15.90656933,0.491995069,-0.667654644,1.45636052,-0.300026084,4.193813413,-9.482703261,-1
573,MODEL1,PARMS,Trachea,1.449643938,11.77823515,0.561002664,-1.232045224,4.432775201,-0.019134414,2.397335739,-5.438939176,-1
574,MODEL1,PARMS,Trachea,1.635595969,5.373490386,0.335355685,-0.633644369,1.442767535,0.479331519,1.625002478,-4.917931755,-1
575,MODEL1,PARMS,Trachea,1.747220458,-7.577694269,0.388201221,-0.684600078,1.160968461,1.32345975,-2.119202365,3.920440536,-1
576,MODEL1,PARMS,Trachea,1.413962563,10.15625355,0.122637649,-0.490274856,2.179120909,0.228396524,2.05252294,-4.932772351,-1
577,MODEL1,PARMS,Trachea,1.622431436,27.54264295,-0.054283877,0.888869836,-5.222526714,-0.894943347,6.185399185,-13.64827821,-1
578,MODEL1,PARMS,Trachea,1.715917876,-12.38650192,0.765518705,-1.590177659,5.323736125,1.528278771,-2.634557299,5.542987167,-1
579,MODEL1,PARMS,Trachea,1.382972616,-0.576920311,0.25218312,-0.613511614,2.316728336,0.89351782,-0.287779145,0.335063227,-1
580,MODEL1,PARMS,Trachea,1.557332634,7.291877567,0.439897548,-1.213636942,3.36937724,0.351386906,1.15293654,-3.077756792,-1
581,MODEL1,PARMS,Trachea,1.689895119,8.221104638,0.186134592,-0.139302875,-0.694192179,0.35068562,0.222435752,-0.28720826,-1
