SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,Trachea
304,MODEL1,PARMS,Trachea,1.724634774,-7.023014829,-0.042850763,0.621592272,-3.35305579,1.190856288,-3.777136155,8.089573564,0.842255981,-0.866064124,1.649564311,-1
305,MODEL1,PARMS,Trachea,1.810955861,25.35656378,0.153940076,-0.720958242,3.020144635,-1.294701914,1.979719444,-2.043177147,2.571911672,-4.896773675,8.905653906,-1
306,MODEL1,PARMS,Trachea,1.706374813,-4.821694491,0.076314432,0.174370811,-1.475985707,0.589780127,-1.414482022,3.328355221,2.471669855,-6.564549387,13.51926535,-1
307,MODEL1,PARMS,Trachea,1.637508075,8.579577708,0.515781243,-1.015977523,2.824233231,0.427287853,-2.097898601,5.680080164,-0.248263593,1.950679844,-5.016941422,-1
308,MODEL1,PARMS,Trachea,1.913500164,-1.50411326,0.344316553,-0.762481338,2.578780828,0.519480594,-0.709613362,1.837882446,1.692689955,-3.674798274,7.032702701,-1
309,MODEL1,PARMS,Trachea,1.957510429,23.42191782,0.262867483,0.213446559,-2.080802029,-0.734959323,0.946336237,-0.389768472,0.667023139,0.790417961,-3.261488862,-1
310,MODEL1,PARMS,Trachea,1.829926563,21.99563669,0.125223679,0.027893624,-0.869270198,-0.601635261,2.99784392,-6.003173979,0.80825218,-1.464775876,1.89366243,-1
311,MODEL1,PARMS,Trachea,1.815673211,16.25623109,0.242916305,-0.161724339,0.205984211,-0.269854963,1.309717192,-1.927253276,0.705400249,-1.031194497,1.714715542,-1
312,MODEL1,PARMS,Trachea,1.893428546,19.84065919,0.4918782,0.185916525,-2.575609799,-0.718357247,1.844039985,-2.067653035,1.123597473,-0.552099023,-0.560586186,-1
313,MODEL1,PARMS,Trachea,1.850490154,10.64709719,0.436008204,-0.089695455,-1.604860121,0.116935814,0.747702162,-1.161358268,0.264123363,1.032930421,-3.09082872,-1
314,MODEL1,PARMS,Trachea,1.700000765,3.262106734,-0.154490181,1.132580122,-5.187651899,0.49459171,-1.617696626,4.627377051,1.105954317,-1.515817608,2.228812095,-1
315,MODEL1,PARMS,Trachea,1.700312449,14.79252119,0.234774866,0.282888917,-2.380333634,0.012649041,-0.263104671,0.543012865,0.050581525,1.160339602,-2.786986986,-1
316,MODEL1,PARMS,Trachea,1.865950423,16.02469355,-0.112936405,0.781471996,-3.548316058,-0.224000128,1.271846026,-2.197577189,1.024036784,-2.01538898,3.239599278,-1
317,MODEL1,PARMS,Trachea,1.756208378,5.269652904,-0.259828732,0.499333154,-0.982223165,0.37782001,0.890884409,-2.45584806,1.370825587,-3.608940252,7.088570025,-1
318,MODEL1,PARMS,Trachea,2.048786519,27.7336704,-0.458597566,1.999086891,-8.19015741,-0.971773725,1.124745889,-0.383339913,1.440865089,-2.74956268,4.954566856,-1
319,MODEL1,PARMS,Trachea,1.825789937,4.353407711,0.257943432,-0.418292094,1.55198439,0.33284734,-0.423335499,0.790672564,1.066672569,-1.347826111,2.568893948,-1
320,MODEL1,PARMS,Trachea,1.94507463,15.95113447,0.201698036,-0.028652814,-0.05702376,-0.119979742,0.937880629,-1.431708007,0.202577058,1.733787376,-5.427365957,-1
321,MODEL1,PARMS,Trachea,1.747579373,15.52599614,0.354610988,-0.165916676,-0.103209577,-0.273147445,0.608614545,0.537074185,0.716121106,0.27799839,-2.144839428,-1
322,MODEL1,PARMS,Trachea,1.875455968,25.21748217,-0.071387406,0.748895521,-3.542434536,-0.915500487,2.659900187,-4.42761383,1.341521697,-1.879614421,2.288675922,-1
323,MODEL1,PARMS,Trachea,1.73158071,4.761638261,0.31953896,-0.577470684,1.500810777,0.56446746,-1.877235961,4.503814982,0.201952132,0.992882402,-3.199755092,-1
324,MODEL1,PARMS,Trachea,1.936626916,46.24773526,0.035058485,0.695025029,-3.241373817,-2.164043006,6.815895269,-13.16612223,1.186522875,-3.294975045,7.31107899,-1
325,MODEL1,PARMS,Trachea,1.753087696,38.34463839,0.485161691,-0.870727936,1.170882695,-1.643515441,5.608833205,-11.10103962,0.592371268,0.791512502,-3.374819006,-1
326,MODEL1,PARMS,Trachea,1.984602482,18.62331251,0.320176043,-0.228308737,0.216556154,-0.474366853,0.623475014,0.192028447,0.802188818,-0.339422833,-0.551477086,-1
327,MODEL1,PARMS,Trachea,1.779152748,34.12397423,0.438581628,-0.303445346,-0.232286754,-1.278533105,4.488504284,-7.988742529,0.15992457,1.499180759,-4.581565406,-1
328,MODEL1,PARMS,Trachea,1.800144748,24.64344889,0.035288816,0.82918107,-4.46086672,-0.406686521,-0.954305928,3.639653423,-0.395947356,3.221235018,-7.532527735,-1
329,MODEL1,PARMS,Trachea,1.864101635,21.4158538,0.342861166,-0.209163214,-0.08974505,-0.805821388,3.099824153,-5.562067419,1.316464913,-1.340132634,1.352582266,-1
330,MODEL1,PARMS,Trachea,1.841119084,20.21828427,0.393783,-0.795952847,1.594475144,-0.07831607,1.140227766,-1.399560299,-0.973073206,3.771909148,-8.380839855,-1
331,MODEL1,PARMS,Trachea,1.840256657,16.07686569,0.543126178,-1.364520303,5.659771285,-0.150729254,1.157401714,-0.681241069,-0.037447224,3.063085994,-9.26373307,-1
332,MODEL1,PARMS,Trachea,1.900384959,3.855087039,0.612091297,-2.002310201,7.339876496,0.541680342,-2.753855346,6.942164777,0.165008499,2.469855555,-6.687375942,-1
333,MODEL1,PARMS,Trachea,1.867622792,18.26802029,0.468353384,-0.203320758,-0.993613834,-0.802029287,0.590505462,0.134195135,1.974206774,-2.957334244,3.987983589,-1
334,MODEL1,PARMS,Trachea,1.840129066,25.40503543,-0.18326695,1.214187045,-5.443927599,-0.807487591,2.179964093,-3.376426294,1.041771296,-1.821561429,3.386916851,-1
335,MODEL1,PARMS,Trachea,1.772740454,19.51958603,0.045735264,-0.086227634,-0.13575916,-0.041577067,-0.899316701,2.777690142,-0.452390713,1.990488065,-4.131381634,-1
336,MODEL1,PARMS,Trachea,1.92689573,14.66674077,0.36036384,-0.31863963,0.56546072,-0.408209045,1.800566159,-3.726662072,1.504509866,-3.63360542,7.430737863,-1
337,MODEL1,PARMS,Trachea,1.825217316,1.78319973,0.407195069,-0.37423407,1.247547673,0.529266212,1.27934919,-2.998860595,0.658978769,-0.27758735,-0.637861244,-1
338,MODEL1,PARMS,Trachea,1.930297759,30.52583533,0.279666205,-0.34820523,0.654845335,-1.264020998,3.239383805,-6.250696636,1.193325958,-2.018728832,4.125806714,-1
339,MODEL1,PARMS,Trachea,1.844186487,5.485736566,0.170596917,-0.497698094,1.98163841,0.344995722,-1.298941462,3.4052289,1.048305484,-2.100344991,3.932293008,-1
340,MODEL1,PARMS,Trachea,1.886576652,46.82528729,0.054223099,0.447792133,-2.343470077,-2.282109418,8.421606912,-16.64545575,1.424595191,-2.768067276,5.704738179,-1
341,MODEL1,PARMS,Trachea,1.798042416,21.84546152,0.57189704,-0.713872686,0.9787164,-0.787331013,3.255170728,-4.555186527,0.977442742,-1.224908844,1.001640168,-1
342,MODEL1,PARMS,Trachea,1.806210097,21.99030033,0.165242396,0.314917853,-1.59906335,-0.753499566,3.950579986,-8.423495739,1.207238559,-1.878829955,2.744984831,-1
343,MODEL1,PARMS,Trachea,1.992353825,1.799347613,0.470883355,-0.774736583,3.204244684,0.823227356,0.217647159,-1.227817203,-0.334377015,1.291409843,-2.777300617,-1
344,MODEL1,PARMS,Trachea,1.718607767,11.1172773,0.388510468,-0.767546598,2.096534296,-0.064313202,0.639110783,-0.880859558,1.131849539,-3.263416148,7.592953618,-1
345,MODEL1,PARMS,Trachea,1.806217846,-3.006162417,0.354172269,-0.066956549,-0.749385359,0.809396228,-1.441433555,2.648501111,0.902079643,-1.385669945,2.435537954,-1
346,MODEL1,PARMS,Trachea,1.740673605,41.62169425,0.114679653,0.799478472,-4.782134612,-1.61909006,6.001440678,-11.94921026,0.057312226,1.216694565,-3.273067217,-1
347,MODEL1,PARMS,Trachea,1.839753268,12.2485911,0.1449821,0.643480244,-4.082420361,-0.05727263,1.319342462,-2.271595292,0.896649174,-1.382110512,1.741587771,-1
348,MODEL1,PARMS,Trachea,1.944039133,29.86247331,-0.078589454,1.000741047,-4.018288833,-1.12293591,5.314521944,-12.08941061,0.933761158,-0.570142415,0.227061207,-1
349,MODEL1,PARMS,Trachea,1.826087258,4.60614583,0.18675903,0.194962708,-1.873797119,0.355262462,-0.81554825,2.056768637,1.031284079,-1.139699058,1.305322948,-1
350,MODEL1,PARMS,Trachea,1.681437924,39.78573355,0.516479146,-0.525209097,0.892767979,-1.881408865,7.464762171,-16.08519284,0.983443843,-0.157054102,-2.465806936,-1
351,MODEL1,PARMS,Trachea,1.753746816,21.35604686,0.029134735,0.286318475,-1.85300974,-0.445658665,1.599245284,-2.017533337,0.505534154,-0.733003052,0.928568292,-1
352,MODEL1,PARMS,Trachea,1.968420633,20.00652254,0.485011025,-0.958734303,2.220797747,-0.241537472,3.167384095,-6.381097144,-0.420414434,1.10626641,-2.324733368,-1
353,MODEL1,PARMS,Trachea,1.639152381,10.86847575,0.074056415,0.566008691,-3.689551923,0.048477255,0.366584922,-0.933856174,0.903474651,-1.541384562,3.148526538,-1
354,MODEL1,PARMS,Trachea,1.715603411,40.62638574,0.293723775,-0.204837808,-0.055625872,-1.818449421,6.570026633,-13.07894486,0.842930756,-1.580807135,3.703817863,-1
355,MODEL1,PARMS,Trachea,1.762260928,18.71358708,0.195320933,-0.308198129,1.235440448,-0.501026107,1.720329443,-3.316652778,1.163500745,-1.98808017,2.80208356,-1
356,MODEL1,PARMS,Trachea,2.123252511,39.53067413,0.191512976,-0.214521874,0.004832614,-1.503219346,6.354928854,-14.79201477,0.197681383,0.173105556,-0.15300956,-1
357,MODEL1,PARMS,Trachea,1.767066591,36.55044533,0.148031622,0.291733902,-1.717501855,-1.561652368,4.506308454,-7.50855286,1.028089858,-1.317147007,1.255066937,-1
358,MODEL1,PARMS,Trachea,2.058029002,12.72938292,-0.068570818,1.014902812,-4.815743352,0.288950311,0.643339561,-1.458313871,-0.368834505,2.783107486,-6.531789497,-1
359,MODEL1,PARMS,Trachea,1.835316472,-13.02230719,0.358448933,-0.227375811,0.057814195,1.221286009,-2.283131363,4.69468217,1.597307789,-3.073373117,5.331164203,-1
360,MODEL1,PARMS,Trachea,1.894254161,0.713608857,0.080779076,0.099991148,-0.05984043,0.783150688,-2.282945348,5.529417629,0.543702295,-0.524046593,0.460661639,-1
361,MODEL1,PARMS,Trachea,1.85102149,24.97498996,0.136758825,0.187488727,-1.392459886,-0.646287453,2.75260572,-5.182490656,0.320088046,-0.417210965,0.960786898,-1
362,MODEL1,PARMS,Trachea,1.826013473,20.34052744,0.104070058,0.604924404,-3.192844174,-0.767060128,0.265334732,1.898831595,1.707979268,-2.959497197,5.064417919,-1
363,MODEL1,PARMS,Trachea,1.871583738,1.606775012,0.293547338,0.185515233,-2.833158149,0.434301907,-0.858731022,1.911177466,1.225462828,-1.347515083,1.872804188,-1
364,MODEL1,PARMS,Trachea,1.919499422,10.55544458,0.214672995,0.345882896,-3.388173936,0.211160986,-0.189724163,0.828727518,0.23666944,0.631797784,-1.922643295,-1
365,MODEL1,PARMS,Trachea,1.779038843,8.309635546,-0.066007437,0.288102506,-0.78335965,0.305337837,0.404056685,-1.152201657,0.671112587,-0.42360814,0.411983694,-1
366,MODEL1,PARMS,Trachea,1.658737332,23.38629591,-0.10316451,0.832183863,-3.233379165,-0.746215664,2.617530492,-4.762843024,1.164616847,-1.258405732,1.21235256,-1
367,MODEL1,PARMS,Trachea,1.79813103,17.14870406,0.321467132,-0.094508611,-0.880630347,-0.481325547,1.779333367,-4.25451902,1.151769404,-1.464765662,2.87906493,-1
368,MODEL1,PARMS,Trachea,1.836757952,20.16966724,0.100898624,-0.187716692,0.380697758,-0.262870081,0.937935385,-0.810197738,-0.000834642,1.82745569,-5.705455349,-1
369,MODEL1,PARMS,Trachea,1.812159849,3.433422487,0.112945901,0.065728083,-0.767512715,0.501342568,-1.061289803,2.999452072,0.87069974,-1.858225119,3.352944379,-1
370,MODEL1,PARMS,Trachea,1.806397041,6.348181414,0.138143543,0.368469855,-2.370578563,0.269708238,-1.756628285,4.877187555,0.935578063,-0.084819784,-0.720932168,-1
371,MODEL1,PARMS,Trachea,1.871648274,30.0125437,0.05768089,0.298221074,-1.229789849,-1.196770085,4.128574434,-8.216967231,1.160576347,-1.370972246,1.834071762,-1
372,MODEL1,PARMS,Trachea,1.844155734,-0.970144609,0.321795467,0.272924681,-1.843083606,0.542040068,-1.00632653,1.815570013,1.342036986,-1.64608607,2.850399836,-1
373,MODEL1,PARMS,Trachea,1.939996773,10.55650684,0.437378957,-0.252948143,-0.469365336,0.40875409,1.333858657,-4.048620352,-0.853376559,4.380810603,-10.72192535,-1
374,MODEL1,PARMS,Trachea,1.853500345,5.771316377,0.213129238,0.007169113,-1.190949443,0.336940998,-0.949773017,3.19042965,0.791474692,-0.054089216,-2.056312085,-1
375,MODEL1,PARMS,Trachea,1.841552646,28.17740012,0.607086209,-1.044925354,3.119711453,-1.260872715,6.498488013,-15.15092823,1.336813451,-2.86917888,4.775737466,-1
376,MODEL1,PARMS,Trachea,1.914698092,0.584461923,-0.175023463,0.940896356,-3.131778683,0.810008643,-0.577331064,0.952629075,0.509204363,-0.288220755,-0.055022722,-1
377,MODEL1,PARMS,Trachea,1.686161659,30.59191387,0.189751886,0.539280042,-3.960070103,-1.554320795,4.660942783,-8.486654635,2.196059325,-4.720471263,8.913430262,-1
378,MODEL1,PARMS,Trachea,1.814479577,-6.474762491,0.233020097,-0.218362829,0.702326847,1.193977556,-5.09818882,12.39039486,0.474917244,0.59662313,-2.290166846,-1
379,MODEL1,PARMS,Trachea,1.92382931,19.18293566,0.458756938,-1.480785052,6.117780418,-0.754629433,3.392892731,-6.171469106,1.520333512,-1.983197506,2.330078284,-1
380,MODEL1,PARMS,Trachea,1.946626504,22.47461289,0.315744441,-0.44499093,0.941316203,-0.88125234,2.797627721,-4.44404226,1.514783534,-2.958736664,5.796490275,-1
381,MODEL1,PARMS,Trachea,1.785935064,16.91525999,-0.05354567,-0.154574416,0.405949497,-0.285933221,-1.158921869,4.525613048,1.024133721,-0.633379909,0.375248385,-1
382,MODEL1,PARMS,Trachea,1.680255272,1.19954238,0.40951526,-0.572298823,1.840842136,0.678073003,-1.40255278,3.733330129,0.354044287,0.786966876,-2.847067334,-1
383,MODEL1,PARMS,Trachea,1.944173823,40.39918831,0.359373688,-0.607459698,0.482326926,-1.812489925,7.9501662,-16.17266109,0.880086701,-1.321576785,1.992508367,-1
384,MODEL1,PARMS,Trachea,1.676129912,33.31195079,0.4538535,-0.478087802,0.776940627,-1.432453302,2.982322888,-5.06446389,1.056140133,-1.934741743,3.823468031,-1
385,MODEL1,PARMS,Trachea,1.771458369,16.07749678,0.056272237,0.32408622,-2.250815084,-0.128825349,-1.661322831,5.524253182,0.516041803,0.092268822,-0.948542388,-1
386,MODEL1,PARMS,Trachea,1.74773673,0.906393306,0.100656146,0.025466339,-0.078890793,0.672018484,-3.527499744,8.593436976,0.788785257,0.121619132,-1.506399609,-1
387,MODEL1,PARMS,Trachea,1.8949288,-0.712690724,0.305838975,-0.68641283,2.21573905,0.794563021,-2.187586252,4.779847944,0.427856452,1.239929489,-3.720210835,-1
388,MODEL1,PARMS,Trachea,1.855997027,31.60120775,0.159636774,0.322427335,-1.697360731,-1.000218334,2.197754524,-4.43682038,0.100548148,1.216916568,-2.875785672,-1
389,MODEL1,PARMS,Trachea,1.906339698,21.57158037,-0.023584416,0.935021332,-3.966926299,-0.276139182,2.098185465,-4.514594437,-0.242861421,1.942922918,-4.670285257,-1
390,MODEL1,PARMS,Trachea,1.811658085,30.53306323,0.201295301,-0.096965694,-0.806544447,-0.978331636,1.95989563,-2.379853517,0.38181496,-0.788212476,0.984555708,-1
391,MODEL1,PARMS,Trachea,1.891355205,8.816676338,-0.035308451,1.166552952,-6.049003354,0.145210782,1.39881007,-3.473728362,0.994327454,-0.94240499,0.177304125,-1
392,MODEL1,PARMS,Trachea,1.701251514,7.414196141,-0.164865644,0.178918241,-0.645712419,0.334242163,-3.266952236,8.607212309,1.097554829,-2.389672111,4.768499757,-1
393,MODEL1,PARMS,Trachea,1.866352546,24.57729443,0.430741714,-0.763025208,1.832930362,-0.825706956,2.952246735,-4.047376791,0.697576157,-0.842390346,1.272966651,-1
394,MODEL1,PARMS,Trachea,1.84616406,26.90173084,0.021238491,0.280598949,-1.255179922,-0.721239739,0.249101096,0.954730245,0.330237027,0.778883826,-2.250339521,-1
395,MODEL1,PARMS,Trachea,1.950783409,0.29044152,0.181347684,-0.042608381,-0.799503645,0.315636754,-3.897081998,8.955014545,2.295279995,-4.622512355,9.092301844,-1
396,MODEL1,PARMS,Trachea,1.684359995,16.11608652,0.314895194,0.054301971,-1.566984114,-0.451523849,2.367068276,-3.631335457,1.371335266,-3.371311563,5.912622713,-1
397,MODEL1,PARMS,Trachea,1.759540072,1.921555066,0.392434706,-0.385516144,0.628580661,0.54608022,-0.059607148,-0.768285382,0.664190234,-0.353670092,0.209981213,-1
398,MODEL1,PARMS,Trachea,1.866878712,0.121890955,0.01518644,0.182681359,-0.927105793,0.940289753,-3.960329559,9.196440537,0.215581433,0.230815007,-0.889292817,-1
399,MODEL1,PARMS,Trachea,1.799363967,4.167806965,0.252530811,0.407167946,-2.57320231,0.330922992,0.576467254,-1.53706697,1.075268728,-1.960114532,3.20121805,-1
400,MODEL1,PARMS,Trachea,1.696786267,-8.082711202,0.379876575,-1.5730247,7.995391196,0.837169593,-1.91964858,4.122854422,2.041661325,-5.443208768,11.415482,-1
401,MODEL1,PARMS,Trachea,2.054348909,10.42365236,0.100349918,0.172138245,-1.798618772,0.363558299,-0.622650079,2.90789565,-0.043039622,0.4582268,-1.568053129,-1
402,MODEL1,PARMS,Trachea,1.986661834,26.96547174,0.257187088,-0.046823919,0.164125681,-1.183410014,2.447824781,-3.387908252,1.589734219,-2.125871256,2.976729372,-1
403,MODEL1,PARMS,Trachea,1.826236835,6.098660241,0.251299222,-0.488762688,2.303014673,0.403453462,-0.258165524,1.382868541,0.495460991,-0.201222398,-0.305198634,-1
404,MODEL1,PARMS,Trachea,1.678711717,38.64092417,0.379472591,-0.544154985,0.662971946,-1.746394892,5.672435151,-11.24614798,1.026487685,-2.063265677,4.515968757,-1
405,MODEL1,PARMS,Trachea,1.771947527,16.49687153,-0.476184556,1.335381805,-4.619836965,-0.32220649,-0.404817104,3.009096554,1.613281943,-2.408703993,2.705106174,-1
406,MODEL1,PARMS,Trachea,1.913287772,4.738055062,0.508359089,-0.789962011,2.580397202,0.300961246,0.714927174,-0.829853988,0.89440092,-1.531059179,1.870864736,-1
407,MODEL1,PARMS,Trachea,1.898272581,18.669159,0.465427934,-0.425538468,-0.30341964,-0.473849839,1.152881764,-0.661032008,0.641855639,0.43412814,-2.336036852,-1
408,MODEL1,PARMS,Trachea,1.686196653,8.009226631,0.413303017,-0.569348759,1.686720641,0.168449931,-0.488349088,1.749938655,0.698113975,0.530019068,-3.157612082,-1
409,MODEL1,PARMS,Trachea,1.80866084,11.40467025,0.454296042,-1.322850874,4.680834364,0.169747374,-1.772167838,5.496364419,0.082207234,1.161988592,-3.337052566,-1
410,MODEL1,PARMS,Trachea,1.753292243,12.7983203,0.457748643,-0.913167453,2.5911248,-0.322131742,1.570494245,-3.120996817,1.463305116,-2.167552148,3.521774064,-1
411,MODEL1,PARMS,Trachea,2.022208231,31.03176211,-0.049109796,0.810121005,-4.676558906,-0.977200666,5.074220434,-10.46647529,0.293732123,-0.321079467,0.436124331,-1
412,MODEL1,PARMS,Trachea,1.837792115,31.53049062,0.495880922,-0.630690343,1.457142001,-1.248326846,1.943128654,-1.929058149,0.593253125,0.860592631,-2.603110425,-1
413,MODEL1,PARMS,Trachea,2.078669372,33.81883989,0.157113287,0.860744459,-5.939312873,-1.361729345,4.799953346,-10.04925237,0.839691014,-0.880686243,1.227313123,-1
414,MODEL1,PARMS,Trachea,1.819574457,-1.170487085,0.179800544,-0.158526354,0.556419927,0.597856131,-4.455300593,10.20580902,1.539812004,-1.846981356,2.389222382,-1
415,MODEL1,PARMS,Trachea,1.942128158,33.97249803,0.379628032,-0.920802695,1.970860247,-1.269578017,5.504086163,-10.42223186,0.418413496,-0.875656256,0.653102918,-1
416,MODEL1,PARMS,Trachea,1.83136666,43.66227938,0.088117999,-0.131206769,-0.106658228,-1.861010197,3.739996819,-6.393191518,0.656182715,0.102903652,-0.478607992,-1
417,MODEL1,PARMS,Trachea,1.697426727,13.36390371,-0.009688622,0.072225855,-0.911120604,-0.139082748,-0.226197518,2.521747013,1.194578132,-2.483691042,4.724326654,-1
418,MODEL1,PARMS,Trachea,1.738611563,27.41141298,-0.013078393,0.282645362,-0.555873711,-0.83829618,2.056322787,-3.535009101,0.575205804,0.018175451,-0.356389159,-1
419,MODEL1,PARMS,Trachea,1.77306302,4.637807802,0.121060607,0.500451795,-3.032454621,0.331235024,1.268045107,-4.236956483,1.064269232,-1.255998726,2.243002553,-1
420,MODEL1,PARMS,Trachea,1.823537485,17.05081546,0.166644665,0.295425092,-2.352017134,-0.462098399,1.007103325,-0.863844394,1.310138247,-2.622899456,5.38933819,-1
421,MODEL1,PARMS,Trachea,2.063223356,4.202136528,0.276595063,0.093331388,-1.384617904,0.469202953,0.39697705,-1.064081487,0.522080697,0.221193762,-1.467527696,-1
422,MODEL1,PARMS,Trachea,1.950736942,24.08161851,0.3984741,-0.133360085,-1.444092892,-0.995534071,3.62859318,-6.046957419,1.486248401,-3.650069751,6.859352429,-1
423,MODEL1,PARMS,Trachea,1.955105469,9.517178828,0.503408149,-1.140157781,4.952877831,0.129282064,0.564875513,-0.571665501,0.385601637,1.377883753,-4.488066182,-1
424,MODEL1,PARMS,Trachea,1.918220838,43.51240687,0.378610234,-0.118490979,-1.214489243,-1.936863999,4.986989211,-9.061121348,0.587589222,-0.099909476,-0.079658917,-1
425,MODEL1,PARMS,Trachea,1.804606914,39.22980077,0.181437907,0.798631578,-4.093274943,-1.886450238,4.994331728,-7.692503191,1.376889281,-0.611063558,-0.837653193,-1
426,MODEL1,PARMS,Trachea,1.864982662,30.50758971,0.198316938,0.230735436,-2.092566191,-1.167762459,2.65551659,-3.73586313,0.79156518,0.31290156,-2.118184496,-1
427,MODEL1,PARMS,Trachea,1.881746143,22.00094847,0.217732275,-0.38503948,2.188096799,-0.750906338,2.845838298,-4.876344839,1.111920557,-1.17768683,1.698233687,-1
428,MODEL1,PARMS,Trachea,1.896831736,22.8172297,0.285170972,-0.057020866,-0.719658502,-0.659410147,0.94320526,-0.849224199,0.617496438,1.048689621,-3.559845662,-1
429,MODEL1,PARMS,Trachea,1.736871759,12.07427682,0.342566434,-0.538594197,0.568876774,-0.095911504,-0.70778263,2.883366371,0.958002396,-1.246510523,2.471853414,-1
430,MODEL1,PARMS,Trachea,1.873315759,15.64229582,0.629555606,-1.388481126,3.982171132,0.292018208,0.594392914,-1.289154759,-1.517792882,5.385668161,-11.84590306,-1
431,MODEL1,PARMS,Trachea,1.801581486,20.29969892,0.279904609,-0.236140957,0.258737708,-0.218687015,1.365275952,-1.949088047,-0.523166427,3.992097255,-10.15831689,-1
432,MODEL1,PARMS,Trachea,1.727435811,5.238837789,0.108069576,0.432749356,-1.043037625,0.40064101,1.163674997,-3.538700841,0.703646067,-0.679472545,0.652887807,-1
433,MODEL1,PARMS,Trachea,1.718334618,24.3210451,0.166093308,-0.341202246,1.830304982,-0.724796925,3.571994924,-7.194444491,0.61014457,0.226996066,-1.501384772,-1
434,MODEL1,PARMS,Trachea,1.829743692,-7.734463815,0.301981364,-0.342593003,1.000135117,1.294086539,-6.7090236,16.40945861,0.296688856,1.535163356,-5.313812912,-1
435,MODEL1,PARMS,Trachea,1.772319041,15.91889636,0.181299147,0.052867452,-0.668696996,0.002881539,0.596552639,-1.110560789,-0.203502606,1.672040174,-3.232965733,-1
436,MODEL1,PARMS,Trachea,1.854510432,10.24729227,0.333324515,-0.450393117,-0.047549322,0.494536914,-2.612552926,5.88899189,-0.745119084,3.591026777,-7.942678923,-1
437,MODEL1,PARMS,Trachea,1.732071699,21.06611843,0.488016808,-0.936354976,2.344818558,-0.453206721,-1.294978598,5.352826299,0.15774262,1.93068305,-5.114737791,-1
438,MODEL1,PARMS,Trachea,1.696165914,30.47103679,0.220547053,-0.862273663,3.848988399,-1.014317208,2.418056687,-3.047061418,0.385939535,0.158412953,-0.967849218,-1
439,MODEL1,PARMS,Trachea,1.881433119,6.385568078,0.05162984,0.566540907,-3.712024051,0.8725914,-4.156256715,11.04956543,-0.955252989,3.450729243,-7.668586487,-1
440,MODEL1,PARMS,Trachea,2.007303261,14.29746184,0.292652526,-0.521624252,1.143251037,0.169032687,0.718390393,-1.131852071,-0.468557224,1.938164109,-4.554126686,-1
441,MODEL1,PARMS,Trachea,1.631168049,20.4929474,0.174900988,0.830048617,-4.044739826,-0.594872302,3.32646407,-6.128802307,0.803463008,-0.646133613,0.141214256,-1
442,MODEL1,PARMS,Trachea,1.799512209,17.27585094,0.403283593,-0.57585727,1.205102098,-0.149635523,-0.638829419,2.705237375,-0.11062461,2.355895151,-5.976879904,-1
443,MODEL1,PARMS,Trachea,1.807357082,32.94582882,0.24444588,-0.205722872,0.08862879,-1.388759041,3.713826567,-6.166056466,1.167350265,-2.650621536,5.093214915,-1
444,MODEL1,PARMS,Trachea,1.787453406,21.54377398,-0.187918727,1.589716987,-7.170525292,-0.761926326,3.81401804,-8.037202352,1.55296378,-2.437897879,4.393143818,-1
445,MODEL1,PARMS,Trachea,1.694364443,18.34079053,0.036977149,-0.357790304,1.298333628,-0.481486617,2.568234788,-4.827667971,1.36423782,-3.605680306,7.183806155,-1
446,MODEL1,PARMS,Trachea,1.736053656,26.48327831,-0.316693381,0.36645727,-0.329852498,-0.904240883,4.159472593,-8.696198706,1.424947454,-3.731009414,7.428570096,-1
447,MODEL1,PARMS,Trachea,1.947787436,51.93710663,0.433554876,-0.876632427,3.269088074,-2.385258598,9.505354436,-19.5473462,0.270431201,0.385956706,-0.710060647,-1
448,MODEL1,PARMS,Trachea,1.902777958,15.9009751,0.604389348,-1.508083382,5.301708525,-0.294444813,1.273256023,-1.105023549,0.465867639,2.072592443,-7.012068161,-1
449,MODEL1,PARMS,Trachea,1.844144747,40.43158771,0.284294869,-0.137902072,-0.4394786,-1.999775166,7.213919025,-13.27229063,1.584552072,-3.040448578,5.124399582,-1
450,MODEL1,PARMS,Trachea,1.817410421,16.33222707,0.254972932,0.159113702,-1.406628602,-0.3543945,0.647057131,0.034119946,0.962991604,-1.117378778,1.084174242,-1
451,MODEL1,PARMS,Trachea,1.871789506,22.41593437,-0.339119233,1.470789306,-5.682884009,-0.815295082,2.827323721,-4.993654069,1.860674749,-4.854579386,10.29956435,-1
452,MODEL1,PARMS,Trachea,1.873648609,7.780865091,0.449352363,-0.612669047,1.982035843,0.061375169,0.468871,0.16747724,1.013166307,0.475066339,-3.624877548,-1
453,MODEL1,PARMS,Trachea,1.966625071,44.95923089,0.201956957,0.341075037,-2.268757635,-2.109776031,6.956966975,-13.14951776,1.027271374,-1.000675936,0.734413077,-1
454,MODEL1,PARMS,Trachea,1.939162379,10.51593048,0.322729557,0.26755679,-2.567180651,-0.119472489,1.210704284,-1.76665441,1.314699374,-3.257675572,6.537387371,-1
455,MODEL1,PARMS,Trachea,1.832521395,30.3448335,0.488449145,-0.658800585,1.943069703,-1.693700907,4.369599128,-6.653890673,2.430497205,-4.934862511,8.936489604,-1
