SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,Trachea
386,MODEL1,PARMS,Trachea,1.816052567,-1.1048833,-0.106223296,0.454134216,-1.572752745,1.105859325,-3.744718179,8.836190893,-1
387,MODEL1,PARMS,Trachea,1.961331475,-2.180517762,0.169722843,-0.430474419,1.488722031,1.064287486,-1.134059651,2.332433996,-1
388,MODEL1,PARMS,Trachea,1.896829182,27.31653456,0.029198266,0.464254389,-2.063727063,-0.647862081,1.834922882,-3.347778833,-1
389,MODEL1,PARMS,Trachea,1.919119037,20.31810629,-0.060782149,0.949324808,-3.921326079,-0.242483932,2.991622389,-6.538950956,-1
390,MODEL1,PARMS,Trachea,1.818792555,32.31006161,0.218486902,-0.153193,-0.705159337,-0.981297858,1.931852814,-2.566492896,-1
391,MODEL1,PARMS,Trachea,1.948160852,7.955713336,-0.076191422,1.022212816,-5.131998094,0.508012831,1.592104075,-4.767567113,-1
392,MODEL1,PARMS,Trachea,1.722970886,12.392599,-0.244958342,0.347730774,-1.330902826,0.371259403,-3.031800596,8.356897367,-1
393,MODEL1,PARMS,Trachea,1.897847601,23.81389611,0.373896349,-0.825966356,2.254336027,-0.555593604,3.456736579,-5.598503872,-1
394,MODEL1,PARMS,Trachea,1.890139418,24.6164961,-0.107715519,0.516016777,-2.069794788,-0.426969311,0.31202868,0.799946653,-1
395,MODEL1,PARMS,Trachea,2.186534146,2.416145803,0.120285305,-0.440472158,1.0664063,0.877611551,-4.629741111,10.9214703,-1
396,MODEL1,PARMS,Trachea,1.755529436,16.33140535,0.301784938,0.196272602,-2.485531142,-0.081064845,1.194179512,-1.954863915,-1
397,MODEL1,PARMS,Trachea,1.807581193,-1.579429451,0.232154801,-0.105036667,-0.440556297,1.006754285,0.047725868,-1.432022277,-1
398,MODEL1,PARMS,Trachea,1.873716543,-2.53430617,-0.058411786,0.294843693,-1.306392543,1.194164703,-4.115537491,9.326707095,-1
399,MODEL1,PARMS,Trachea,1.861726152,7.669372688,0.151983928,0.451227886,-2.428926393,0.454471446,1.11065834,-3.011351775,-1
400,MODEL1,PARMS,Trachea,1.783806319,-7.649101184,0.313698683,-1.29155417,6.519532193,1.388029686,-2.818527202,6.019067954,-1
401,MODEL1,PARMS,Trachea,2.054685941,10.29850328,0.108194673,0.167810751,-1.76556922,0.35811025,-0.361588463,1.837482436,-1
402,MODEL1,PARMS,Trachea,2.104955551,24.63867754,0.119988716,0.104178147,-0.421778017,-0.519193821,1.328719391,-1.378407376,-1
403,MODEL1,PARMS,Trachea,1.84694108,5.381068147,0.175752933,-0.394581708,2.025319111,0.62078678,-0.240352133,1.197221337,-1
404,MODEL1,PARMS,Trachea,1.734428816,36.07940051,0.357960332,-0.671469113,1.223572957,-1.278566837,4.707168458,-8.633810067,-1
405,MODEL1,PARMS,Trachea,1.918556828,11.95593082,-0.494836868,1.256333473,-4.095774803,0.434016982,-1.739999441,4.398566601,-1
406,MODEL1,PARMS,Trachea,1.942521783,6.875250843,0.474068612,-0.790315769,2.573552086,0.440340267,0.850799861,-1.74301029,-1
407,MODEL1,PARMS,Trachea,1.952098275,12.6642322,0.335195719,-0.338069288,-0.42974384,0.13021873,1.060514685,-1.08408793,-1
408,MODEL1,PARMS,Trachea,1.754416567,3.817084262,0.195716098,-0.109166632,0.283262599,0.707475344,-0.635629179,1.137635826,-1
409,MODEL1,PARMS,Trachea,1.826618883,8.905572003,0.353677527,-1.125371702,3.947875977,0.393081228,-1.700136097,4.910038248,-1
410,MODEL1,PARMS,Trachea,1.865761396,8.7797354,0.295990389,-0.553569835,1.424880194,0.396236407,0.909830261,-2.228476174,-1
411,MODEL1,PARMS,Trachea,2.02723318,31.55716946,-0.092751705,0.792424138,-4.454122924,-0.905890306,5.141258978,-10.64443049,-1
412,MODEL1,PARMS,Trachea,1.959608771,25.08839232,0.291198579,-0.515236081,1.458043254,-0.588478707,1.583724263,-1.437542361,-1
413,MODEL1,PARMS,Trachea,2.128989925,34.27266576,0.108529251,0.747717846,-5.116250901,-1.124063318,5.546288947,-11.9935368,-1
414,MODEL1,PARMS,Trachea,2.038804905,-6.026109086,0.042653144,-0.235019677,1.067325822,1.395067648,-5.773792815,13.05867132,-1
415,MODEL1,PARMS,Trachea,1.965884934,36.02190515,0.379922789,-0.903977276,1.840297014,-1.278644119,5.673595718,-11.7968698,-1
416,MODEL1,PARMS,Trachea,1.921118338,38.27621417,0.001174085,-0.249794339,0.62846622,-1.287744313,3.359831284,-5.42417692,-1
417,MODEL1,PARMS,Trachea,1.757086191,20.21093883,-0.133021793,0.395987296,-2.423296163,-0.177016897,0.299974424,1.46593784,-1
418,MODEL1,PARMS,Trachea,1.793861165,26.89273997,-0.147944848,0.493465995,-1.210876117,-0.579322919,1.913368349,-2.769652692,-1
419,MODEL1,PARMS,Trachea,1.897932504,11.60462572,0.093470294,0.349876286,-2.612601656,0.238427358,2.539978656,-6.386312194,-1
420,MODEL1,PARMS,Trachea,1.951186611,12.96764286,0.016051837,0.504938173,-2.896107989,0.19943664,-0.158065589,1.861811765,-1
421,MODEL1,PARMS,Trachea,2.088555123,6.368560678,0.155911234,0.291196631,-1.953518669,0.538144184,1.270660528,-3.107827752,-1
422,MODEL1,PARMS,Trachea,2.013164293,25.53909946,0.357976684,-0.269511521,-0.662264238,-0.652884274,2.974848379,-5.170171237,-1
423,MODEL1,PARMS,Trachea,2.013156947,6.812595963,0.279357,-0.857702019,4.549168937,0.497904715,0.853217412,-1.644440944,-1
424,MODEL1,PARMS,Trachea,1.980946748,41.89512769,0.193338926,0.088720252,-1.713137213,-1.590865649,4.212823093,-6.874788876,-1
425,MODEL1,PARMS,Trachea,1.997163039,40.19663961,-0.105012053,1.315332279,-5.92386056,-1.449583094,6.472669642,-12.08659833,-1
426,MODEL1,PARMS,Trachea,1.954387395,27.58629632,0.039076026,0.257705281,-2.03138767,-0.677753144,2.196298122,-3.01571845,-1
427,MODEL1,PARMS,Trachea,1.987506373,13.29562279,0.089696385,-0.357560783,2.659064186,0.151015474,1.507237637,-2.381140923,-1
428,MODEL1,PARMS,Trachea,1.990168843,21.39833604,0.140356333,-0.031503601,-0.652668055,-0.316295314,1.710574788,-2.745992918,-1
429,MODEL1,PARMS,Trachea,1.817252379,14.46281476,0.150306538,-0.145585802,-0.79108213,0.100083624,-0.232945855,2.128225829,-1
430,MODEL1,PARMS,Trachea,1.921901959,9.895768099,0.467377046,-0.855493848,1.82741017,0.275103738,1.236687199,-2.797319983,-1
431,MODEL1,PARMS,Trachea,1.86250646,12.91194069,0.035929841,0.464414018,-2.192755614,0.178470402,1.484665989,-2.771172315,-1
432,MODEL1,PARMS,Trachea,1.76313402,4.99645466,-0.01817437,0.739687704,-2.076924585,0.661931447,1.129014844,-3.67992235,-1
433,MODEL1,PARMS,Trachea,1.774465583,24.88654903,0.058082696,-0.266718611,1.662006284,-0.528593364,4.292496356,-9.022099691,-1
434,MODEL1,PARMS,Trachea,1.886024979,-14.46686743,0.169631348,-0.178342619,0.614502267,1.855637811,-6.814771354,15.13707474,-1
435,MODEL1,PARMS,Trachea,1.813481133,13.07318098,0.052401447,0.240112949,-1.016780375,0.170468695,1.249772091,-2.224941006,-1
436,MODEL1,PARMS,Trachea,1.892326835,6.362289048,0.179041042,-0.085594772,-1.232171661,0.582735875,-1.461271897,3.190686833,-1
437,MODEL1,PARMS,Trachea,1.805198641,19.94690845,0.377968419,-0.920797373,2.464230666,-0.270025346,-0.397223039,3.324590522,-1
438,MODEL1,PARMS,Trachea,1.724765947,25.77062333,0.141810838,-0.762443348,3.448346445,-0.579782281,1.84089057,-2.081454548,-1
439,MODEL1,PARMS,Trachea,1.899397988,6.076624744,-0.017758955,0.765499752,-4.514901828,0.650306026,-2.690476691,7.688620246,-1
440,MODEL1,PARMS,Trachea,2.009806706,13.7009474,0.231069194,-0.357874394,0.493917958,0.09941979,1.370040515,-2.856057324,-1
441,MODEL1,PARMS,Trachea,1.680643148,8.875315091,0.053570587,1.047891747,-4.6720488,0.373190619,1.976458816,-4.103948271,-1
442,MODEL1,PARMS,Trachea,1.842808691,14.42419061,0.257022718,-0.421784954,1.161559069,0.061070611,0.264780883,0.351697982,-1
443,MODEL1,PARMS,Trachea,1.845660414,32.49124476,0.228970084,-0.341864889,0.789242026,-1.023364759,3.117767622,-5.082785924,-1
444,MODEL1,PARMS,Trachea,1.988246552,22.34265145,-0.453049922,1.828987387,-7.226529913,-0.281193653,3.549645314,-7.198072663,-1
445,MODEL1,PARMS,Trachea,1.763672451,18.10250702,0.067822567,-0.664877874,2.586954968,-0.087024707,1.108281499,-1.644069342,-1
446,MODEL1,PARMS,Trachea,1.798081169,34.21342542,-0.26479778,0.069245225,1.075889572,-0.986195938,4.27577152,-8.732805802,-1
447,MODEL1,PARMS,Trachea,1.994422076,48.84233592,0.243851556,-0.51353385,2.184562059,-2.054085307,9.447503188,-19.22282508,-1
448,MODEL1,PARMS,Trachea,2.005606273,10.7190953,0.37031804,-1.175602088,4.651857533,0.255289717,1.830469582,-3.467188132,-1
449,MODEL1,PARMS,Trachea,1.940959983,37.80592866,0.133301377,0.503604055,-3.762676386,-1.355260306,6.385224238,-12.23488688,-1
450,MODEL1,PARMS,Trachea,1.874150822,16.10980741,0.18823428,0.212966461,-1.512894645,-0.032524091,0.34487459,0.499578216,-1
451,MODEL1,PARMS,Trachea,1.989424087,25.58493861,-0.44527252,1.410789289,-5.196922524,-0.446311968,1.454538025,-1.381171842,-1
452,MODEL1,PARMS,Trachea,1.996516472,4.442552136,0.285485892,-0.429318233,1.494888023,0.630355873,1.377070847,-3.436120712,-1
453,MODEL1,PARMS,Trachea,2.047493402,43.40393979,0.084833832,0.365298799,-2.359930478,-1.664494688,6.003435744,-10.97967891,-1
454,MODEL1,PARMS,Trachea,1.9941157,12.73999021,0.267504734,0.331117276,-3.064066167,0.138588933,0.147033592,0.78522872,-1
455,MODEL1,PARMS,Trachea,2.123008019,30.0090017,0.165544304,0.011686729,0.105102048,-0.89414673,2.749669915,-3.411344816,-1
456,MODEL1,PARMS,Trachea,1.701840387,40.12859406,0.284079127,-0.357444209,0.046349134,-1.526207128,6.520458708,-12.39053699,-1
457,MODEL1,PARMS,Trachea,1.881679397,6.64123997,0.156068215,-0.168426461,-0.38729019,0.57112071,-2.28328853,6.538245734,-1
458,MODEL1,PARMS,Trachea,1.876728487,24.72594554,0.101172316,0.436143587,-3.010630525,-0.548003749,2.900266112,-6.130530823,-1
459,MODEL1,PARMS,Trachea,1.683580688,12.96590859,0.048159315,-0.02121835,-0.744221886,0.217032676,-0.048372365,0.931333677,-1
460,MODEL1,PARMS,Trachea,1.858855854,22.39794049,0.186247751,-0.11362683,0.453496611,-0.437463425,3.683655747,-6.525771569,-1
461,MODEL1,PARMS,Trachea,1.866850981,14.24410843,0.053638158,0.341376518,-2.455249705,0.12896594,0.208020463,0.361411966,-1
462,MODEL1,PARMS,Trachea,1.937005987,10.8478546,0.15215078,0.319029149,-2.203616083,0.27319435,1.645133398,-3.310306843,-1
463,MODEL1,PARMS,Trachea,1.97881904,20.14487779,0.539743717,-1.265272971,3.67025692,-0.366165677,2.491319117,-4.144053396,-1
464,MODEL1,PARMS,Trachea,1.990778926,-5.142202838,0.191271272,0.124469311,-1.142840558,1.263534105,-3.773516157,8.9120791,-1
465,MODEL1,PARMS,Trachea,1.862671331,28.57346782,0.192465965,-0.53814537,1.598889623,-0.746803664,1.49413969,-0.981256006,-1
466,MODEL1,PARMS,Trachea,2.129159994,31.19083466,-0.300890477,1.20284537,-5.088451919,-0.804560851,3.500101542,-6.483328071,-1
467,MODEL1,PARMS,Trachea,1.861675716,31.92491851,0.389573225,-0.49626859,0.457001401,-1.034242299,4.746628429,-9.233486907,-1
468,MODEL1,PARMS,Trachea,2.191501485,37.40625424,0.654250374,-1.382516099,3.488480028,-1.444044661,7.631401345,-16.68037679,-1
469,MODEL1,PARMS,Trachea,1.695864804,17.89294586,-0.266117905,1.106668332,-4.830829596,-0.013198056,0.706867936,-0.807904783,-1
470,MODEL1,PARMS,Trachea,1.87064053,16.75920286,0.250741165,0.260076824,-2.483662381,-0.118919387,2.111856534,-3.705844632,-1
471,MODEL1,PARMS,Trachea,2.046570375,1.47971726,0.248779847,-0.948475248,3.534231524,0.862573186,-0.959195158,2.328620467,-1
472,MODEL1,PARMS,Trachea,1.874259425,27.5038981,0.278667967,-0.878211028,3.759598789,-0.759861915,5.348900625,-11.09739029,-1
473,MODEL1,PARMS,Trachea,2.030809079,19.81517673,0.120961143,0.59406646,-3.629357918,-0.277276787,4.888707928,-10.41196555,-1
474,MODEL1,PARMS,Trachea,1.760805905,7.182676887,0.19419074,-0.220831388,0.12247215,0.513224662,-0.552487348,1.144704652,-1
475,MODEL1,PARMS,Trachea,2.047749837,23.61853781,0.211485265,-0.372497246,1.361193434,-0.511721403,5.033517005,-11.98311143,-1
476,MODEL1,PARMS,Trachea,2.032389723,-6.977016679,0.196676785,-0.466446154,1.059814578,1.374511147,-3.490277178,7.088109455,-1
477,MODEL1,PARMS,Trachea,1.904869635,31.84651498,0.684677045,-1.517334585,4.520537985,-1.118175995,4.922716889,-9.196608059,-1
478,MODEL1,PARMS,Trachea,1.894807531,26.02213183,0.084072286,0.507709994,-3.48285285,-0.603336929,2.653698489,-4.323585483,-1
479,MODEL1,PARMS,Trachea,1.950938925,11.76213013,-0.013738655,0.928514544,-4.12551555,0.270792768,0.515817423,-0.988425612,-1
480,MODEL1,PARMS,Trachea,1.582908595,14.25596853,0.10407668,0.296821795,-2.506793198,0.118297671,-0.254316034,1.450083439,-1
481,MODEL1,PARMS,Trachea,2.23158733,-2.401850889,-0.294685789,1.114933016,-4.783827427,1.251784835,-4.309686186,8.541229838,-1
482,MODEL1,PARMS,Trachea,1.961983479,8.197707775,0.215295885,-0.403620191,0.469499014,0.453303664,0.665823871,-2.567849546,-1
483,MODEL1,PARMS,Trachea,1.714845749,7.731607441,0.232114838,-0.68389611,2.230659878,0.494970854,-0.764206695,1.320546666,-1
484,MODEL1,PARMS,Trachea,1.89877169,43.3164497,0.489375351,-0.828912372,2.322391557,-1.772743744,7.038979109,-13.93722912,-1
485,MODEL1,PARMS,Trachea,1.848073633,21.48653309,0.158620376,-0.318640209,1.362775631,-0.313015919,-0.064442275,2.129486656,-1
486,MODEL1,PARMS,Trachea,1.979090685,-19.80755433,-0.020107834,0.050788042,0.351855157,2.202792425,-5.310550392,10.90854866,-1
487,MODEL1,PARMS,Trachea,2.004928703,20.18279526,0.006964494,-0.136179042,0.147179691,-0.181413928,-0.872424277,3.669787598,-1
488,MODEL1,PARMS,Trachea,1.898942687,12.69634141,0.105257121,-0.816873738,2.739765949,0.277577359,-2.892164587,7.877032985,-1
489,MODEL1,PARMS,Trachea,1.925384588,0.131285868,-0.000457776,-0.246458451,1.148558139,1.027360896,-2.992878075,7.04822385,-1
490,MODEL1,PARMS,Trachea,1.798637239,7.220607806,0.017324766,-0.306958297,1.477536563,0.571988776,-0.652651217,1.564042984,-1
491,MODEL1,PARMS,Trachea,2.049997565,-2.222009854,-0.036539031,0.182134332,-0.745921824,1.160655626,-3.170895126,7.512566966,-1
492,MODEL1,PARMS,Trachea,1.915694968,11.13707207,0.155868116,-0.212997682,0.214663222,0.299620104,-0.2785047,1.228440655,-1
493,MODEL1,PARMS,Trachea,1.891131038,11.24487131,0.227613391,-0.591342098,2.713702512,0.271253572,0.457718512,-1.5019754,-1
494,MODEL1,PARMS,Trachea,2.041885858,11.62467271,0.435540726,-1.305439137,3.985916347,0.231548333,-1.59520696,4.204847138,-1
495,MODEL1,PARMS,Trachea,1.918032321,14.77919197,0.212987991,-0.279288179,0.117470769,0.041432178,1.989136221,-4.661370597,-1
496,MODEL1,PARMS,Trachea,1.762142637,11.36170213,-0.022251553,0.705784274,-3.741511198,0.295775105,0.539101335,-0.99651648,-1
497,MODEL1,PARMS,Trachea,1.746217068,27.15735267,0.166679265,0.840879693,-4.091736736,-0.735782106,3.132790639,-5.264310599,-1
498,MODEL1,PARMS,Trachea,1.963217611,19.16803339,0.370755185,-0.278275134,0.037261487,-0.258118228,0.170464365,1.638445081,-1
499,MODEL1,PARMS,Trachea,1.935854804,23.59597312,0.164949243,-0.166797659,0.056768546,-0.451668484,1.727454615,-3.521068313,-1
500,MODEL1,PARMS,Trachea,1.844161866,37.57322858,0.058099423,0.773810184,-3.94985743,-1.325960091,5.479292424,-10.88486572,-1
501,MODEL1,PARMS,Trachea,1.934320827,11.26733495,0.258078217,0.037171826,-1.485949948,0.214838953,3.04563072,-8.149175301,-1
502,MODEL1,PARMS,Trachea,1.895999365,15.17425679,0.355692389,-0.537648129,2.116082615,-0.04778053,2.173560383,-3.469593068,-1
503,MODEL1,PARMS,Trachea,1.851786132,17.76435844,0.234184138,-0.788698947,2.55848873,-0.106140003,0.006142399,1.005888079,-1
504,MODEL1,PARMS,Trachea,1.729705686,4.102678068,0.073128897,-0.437969661,2.485920071,0.755313491,-2.601651025,6.467171037,-1
505,MODEL1,PARMS,Trachea,1.972675872,19.5828396,-0.166434106,0.798887699,-3.698201599,-0.130131918,1.441736864,-2.641927767,-1
506,MODEL1,PARMS,Trachea,1.908070058,34.29847874,0.230638423,-0.112856776,-0.136604029,-1.14671026,4.189108268,-7.135770381,-1
507,MODEL1,PARMS,Trachea,1.852208502,37.60140848,0.039592945,0.697879764,-3.96642317,-1.286119364,3.595363743,-5.997008994,-1
508,MODEL1,PARMS,Trachea,1.865161827,19.286193,-0.079621195,0.192059015,-1.146037665,-0.143273569,3.082027345,-6.655991798,-1
509,MODEL1,PARMS,Trachea,1.85170772,16.81724602,0.081743505,-0.042915493,-0.462966016,-0.017240633,-0.806166295,3.471529325,-1
510,MODEL1,PARMS,Trachea,1.882183476,22.38087477,0.186482467,-0.648046339,2.204481006,-0.365049362,0.794977292,-0.313626692,-1
511,MODEL1,PARMS,Trachea,1.878752544,5.059081007,0.732589757,-1.761839647,5.365968011,0.525668461,-1.279064434,3.134703414,-1
512,MODEL1,PARMS,Trachea,1.924430409,8.148333601,-0.307805122,0.945176907,-3.084685813,0.604978044,-1.476688605,3.377355911,-1
513,MODEL1,PARMS,Trachea,1.668734425,14.54758173,0.380461687,-0.766147617,2.494418151,0.006024871,2.127123556,-4.594151021,-1
514,MODEL1,PARMS,Trachea,1.988607935,-0.207924132,-0.373780271,1.67423816,-6.814617264,1.10981941,-1.563038606,1.920899351,-1
515,MODEL1,PARMS,Trachea,1.864954566,12.53904978,-0.119476685,0.123490626,0.165581523,0.284376243,-1.586107463,5.429371983,-1
516,MODEL1,PARMS,Trachea,1.851852278,21.77040016,0.008948597,0.146798323,-1.243255015,-0.292288643,0.27028852,1.121411642,-1
517,MODEL1,PARMS,Trachea,1.990446879,12.61995772,-0.120694163,1.101807716,-5.069314687,0.246729592,0.654275299,-0.977359092,-1
518,MODEL1,PARMS,Trachea,1.79187954,1.917684288,-0.079145824,0.335081073,-1.326774894,0.902840598,-2.373735562,5.81472641,-1
519,MODEL1,PARMS,Trachea,2.293499922,30.59385409,-0.262956288,0.555226837,-1.780684224,-0.781203184,1.473330606,-0.351422437,-1
520,MODEL1,PARMS,Trachea,2.058181144,13.75968185,-0.285596739,1.204446079,-4.475492688,0.206223235,1.317867772,-2.058360606,-1
521,MODEL1,PARMS,Trachea,2.058005975,-4.045231814,0.067592885,0.63301993,-2.601687104,1.181247402,-0.176817305,-0.852220704,-1
522,MODEL1,PARMS,Trachea,1.794750593,13.51191896,0.307858852,-0.963112816,2.738585744,0.120654149,0.503978578,-0.17190886,-1
523,MODEL1,PARMS,Trachea,1.964818281,28.08671439,0.081977476,0.745171108,-3.870830362,-0.75992053,3.247608324,-6.04954027,-1
524,MODEL1,PARMS,Trachea,2.037830009,25.20324239,0.519859332,-1.496452386,5.374318715,-0.661762608,3.62017444,-7.047945141,-1
525,MODEL1,PARMS,Trachea,2.201959165,13.00150284,-0.049779529,0.093314215,-0.302658322,0.246366466,-0.444882513,2.488730324,-1
526,MODEL1,PARMS,Trachea,2.052836573,4.276991577,0.087310242,-0.386751015,3.151815685,0.708348386,-0.490280262,1.749686333,-1
527,MODEL1,PARMS,Trachea,1.954468837,41.44306791,0.122103152,0.834703589,-5.296318284,-1.569296081,6.210302461,-11.90206032,-1
528,MODEL1,PARMS,Trachea,1.643194346,-9.92955195,0.375327165,-1.36243139,5.398195882,1.533639272,-3.316610623,6.36358216,-1
529,MODEL1,PARMS,Trachea,1.799980017,9.328600645,0.247618675,-0.698660242,1.618893911,0.403432299,-1.442139669,3.92786073,-1
530,MODEL1,PARMS,Trachea,1.909727029,39.08569051,0.228840139,0.031254665,-2.357554124,-1.420005645,4.867832634,-9.619216765,-1
531,MODEL1,PARMS,Trachea,1.814226916,-4.0567602,-0.012218173,0.799334821,-2.934592608,1.222614401,-2.098238753,5.025734407,-1
532,MODEL1,PARMS,Trachea,1.855896775,11.78549031,0.263934366,-0.490309034,1.51128348,0.206134616,0.786341498,-1.000279832,-1
533,MODEL1,PARMS,Trachea,2.040168632,12.65195134,0.233738246,-0.72373413,3.37954903,0.176531288,0.991374814,-2.998516667,-1
534,MODEL1,PARMS,Trachea,1.898065843,31.3274156,0.45910349,-1.159702658,3.035054076,-0.994137661,3.276319992,-5.025835644,-1
535,MODEL1,PARMS,Trachea,1.701629583,18.62599272,0.263810381,-0.566540882,1.768160552,-0.189579249,1.538037948,-3.112344368,-1
536,MODEL1,PARMS,Trachea,1.774147691,2.936321922,0.384502495,-1.353785747,5.139222618,0.736607637,-1.8839871,5.081843422,-1
537,MODEL1,PARMS,Trachea,2.170308746,27.85364888,0.137842035,-0.016585024,-0.555633159,-0.71145874,2.421936443,-3.872405448,-1
538,MODEL1,PARMS,Trachea,1.930831046,19.5812907,0.166346345,0.173090254,-1.869900514,-0.226057223,1.125119685,-1.143147425,-1
539,MODEL1,PARMS,Trachea,1.892602576,26.91292856,0.158583113,-0.379538745,1.417413009,-0.661660575,1.976996151,-2.614169765,-1
540,MODEL1,PARMS,Trachea,1.935129219,9.360923002,0.35264623,-0.440357714,0.638814495,0.3167678,1.5934738,-3.785144045,-1
541,MODEL1,PARMS,Trachea,1.872084921,9.821829591,0.039236852,0.695672965,-3.591940527,0.385419282,-0.89359641,2.723975649,-1
542,MODEL1,PARMS,Trachea,1.866725053,8.319219493,0.175356644,-0.082257678,0.655660848,0.448160971,-1.118836513,3.455196603,-1
543,MODEL1,PARMS,Trachea,1.680479219,3.099607504,0.31931358,-0.36397121,0.671693288,0.694098926,0.651953256,-1.90577049,-1
544,MODEL1,PARMS,Trachea,1.790560683,4.556709569,0.250502975,-0.513958881,1.708860592,0.665117471,-0.205306826,0.126224558,-1
545,MODEL1,PARMS,Trachea,1.946161516,10.08023253,0.052855194,-0.498775392,2.716665629,0.369982205,1.6218803,-3.202074374,-1
546,MODEL1,PARMS,Trachea,1.863020552,22.42650733,0.531105563,-1.708351434,5.96739903,-0.498532075,3.859297008,-8.319296576,-1
547,MODEL1,PARMS,Trachea,2.07038827,17.88457958,-0.025070122,0.715330194,-3.44308471,-0.069038897,-0.171623451,1.146938069,-1
548,MODEL1,PARMS,Trachea,1.856894203,8.40099606,0.407046268,-0.636359545,0.53109755,0.384949895,1.110664161,-2.448643813,-1
549,MODEL1,PARMS,Trachea,1.800380807,7.788872888,0.27011773,-0.435560666,1.637287596,0.471138898,-1.191633173,2.827108828,-1
550,MODEL1,PARMS,Trachea,2.028923363,16.23704,-0.314618308,1.589858401,-6.756557519,0.106196775,-0.424159644,1.043383131,-1
551,MODEL1,PARMS,Trachea,1.881158522,35.44718252,0.302389474,-0.188837067,-0.409795238,-1.269288752,6.311205402,-12.50655069,-1
552,MODEL1,PARMS,Trachea,1.797322075,10.51388146,-0.072060119,0.779196824,-4.128682455,0.397422814,-1.487833958,4.58965104,-1
553,MODEL1,PARMS,Trachea,2.011272306,13.07337693,-0.408475236,1.922329012,-8.287629429,0.313311084,-1.171141495,2.994354559,-1
554,MODEL1,PARMS,Trachea,1.947183472,19.5068629,0.141128447,0.008714763,-1.275578485,-0.204553164,0.727983742,-0.001720437,-1
555,MODEL1,PARMS,Trachea,1.816849326,50.85685409,0.141429609,0.552802307,-3.501172049,-2.144822714,7.542337727,-14.06393306,-1
556,MODEL1,PARMS,Trachea,1.831347108,6.81933333,0.175071339,-0.416646154,2.112261131,0.53314211,-0.838787369,2.827937468,-1
557,MODEL1,PARMS,Trachea,1.96630875,19.56886262,-0.390034028,1.844186294,-7.757054593,-0.107189887,1.783731987,-3.814868438,-1
558,MODEL1,PARMS,Trachea,1.863640772,22.48933515,0.285080916,-0.098876652,-1.214359938,-0.456081241,3.033871786,-5.709384248,-1
559,MODEL1,PARMS,Trachea,2.346491184,25.24333703,-0.174220084,0.617638346,-1.560434684,-0.503936218,3.661019054,-8.149468018,-1
560,MODEL1,PARMS,Trachea,1.82076037,-1.085707344,0.096175232,-0.02277191,-0.436680113,1.033640783,-0.880319675,1.230736802,-1
561,MODEL1,PARMS,Trachea,1.853005556,2.237642077,-0.083940815,0.483683181,-2.535901419,0.908963979,-3.433267552,7.718375673,-1
562,MODEL1,PARMS,Trachea,1.827351548,16.48246197,0.085684297,0.253757396,-1.505888032,-0.031672897,1.829569467,-4.617930145,-1
563,MODEL1,PARMS,Trachea,1.848460705,6.362097865,0.476767209,-1.407229897,5.470852593,0.49986307,-0.605983652,1.376988462,-1
564,MODEL1,PARMS,Trachea,1.843621963,40.58710311,0.059020203,0.81729885,-5.231725817,-1.520548474,7.247580833,-15.47929457,-1
565,MODEL1,PARMS,Trachea,1.813006279,24.78330371,0.21511626,0.357371729,-3.447370451,-0.579669036,1.834668956,-2.097906991,-1
566,MODEL1,PARMS,Trachea,1.759079438,15.26057216,0.094155606,-0.463416869,2.734924787,0.045659801,1.891329002,-3.726605672,-1
567,MODEL1,PARMS,Trachea,2.03592388,-13.81551604,0.074629227,-0.308792057,0.45775341,1.831590254,-2.837930858,5.365000854,-1
568,MODEL1,PARMS,Trachea,1.908826285,-3.422797323,0.085468872,-0.050850193,-1.209434853,1.221519008,-5.051178624,12.17174474,-1
569,MODEL1,PARMS,Trachea,1.809743819,20.20093773,0.240708648,-0.303891779,0.687100852,-0.297219486,2.908160976,-6.108930641,-1
570,MODEL1,PARMS,Trachea,2.086798617,23.09847742,0.087741126,0.286918635,-1.958700929,-0.443774379,2.676629346,-5.537972478,-1
571,MODEL1,PARMS,Trachea,1.946439285,7.76964563,-0.073628558,-0.037583591,-0.08354892,0.575182276,-1.265895213,3.529772412,-1
572,MODEL1,PARMS,Trachea,1.917329343,25.4682395,0.295421942,-0.505348096,0.617598863,-0.631743653,3.497841056,-7.444788476,-1
573,MODEL1,PARMS,Trachea,1.807064658,23.7352681,0.242854193,-0.473249758,0.824433941,-0.50858221,2.497124906,-4.19695299,-1
574,MODEL1,PARMS,Trachea,2.030655022,50.49031446,0.306512575,-0.383319341,0.43683356,-2.16133017,9.453940153,-19.06308573,-1
575,MODEL1,PARMS,Trachea,1.819067362,5.280775778,0.271334078,-0.248402571,0.087094145,0.576874452,1.271513251,-4.097170344,-1
576,MODEL1,PARMS,Trachea,2.233115602,18.87078298,0.005893883,0.228976309,-1.571178722,-0.15258563,1.575057418,-2.372521523,-1
577,MODEL1,PARMS,Trachea,1.848123909,0.595174854,0.218549891,-0.189621195,-0.564412882,0.906916738,-0.59850987,0.019480894,-1
578,MODEL1,PARMS,Trachea,1.877964084,2.279502282,0.03391396,0.130737429,-0.521570699,0.845543115,-2.507986304,6.364405756,-1
