SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,Trachea
304,MODEL1,PARMS,Trachea,1.585172471,10.55947827,0.305519191,-0.824503127,3.268102038,-0.266111848,2.204856143,-5.366304587,2.010489074,-5.835296636,11.67908301,-1
305,MODEL1,PARMS,Trachea,1.50741945,4.960454132,0.571365812,-0.918931599,1.675047277,0.103984658,1.028180622,-1.923587996,1.484977081,-3.332558516,5.990274759,-1
306,MODEL1,PARMS,Trachea,1.481676529,3.164584899,0.583008383,-1.194891208,4.574552784,0.225987725,-0.195263743,0.671455752,1.373945589,-1.279903895,1.188726838,-1
307,MODEL1,PARMS,Trachea,1.525716258,4.541838512,0.599270586,-1.097565337,2.762496773,0.171715829,-0.282215296,1.001558317,1.260070032,-0.717742322,-0.176884345,-1
308,MODEL1,PARMS,Trachea,1.484255924,7.711524147,0.448736762,-0.683008891,1.650298861,-0.264533722,1.358044117,-2.451238604,2.484035922,-5.267930679,9.227524759,-1
309,MODEL1,PARMS,Trachea,1.503625672,17.72891726,0.473981064,-1.056237781,3.240449771,-0.806335159,5.191129153,-11.63214639,1.844633333,-3.350387987,5.060007664,-1
310,MODEL1,PARMS,Trachea,1.327574782,-4.898969258,0.656292939,-1.274164566,4.041603237,0.536097847,-0.711063542,1.188260498,2.362424942,-5.101365438,9.07053716,-1
311,MODEL1,PARMS,Trachea,1.439887619,18.24102646,0.303412493,0.04681043,-1.528956118,-0.739179912,3.656564439,-6.870722457,1.590744519,-3.706257042,6.652983526,-1
312,MODEL1,PARMS,Trachea,1.457813412,16.68960749,0.488060354,-0.85690057,2.098051514,-0.575861207,3.982563086,-9.12035951,1.095247924,-1.957725662,3.374333481,-1
313,MODEL1,PARMS,Trachea,1.428918184,20.96573336,0.554344465,-1.049539166,2.87546252,-0.85668724,3.102132562,-6.373566765,1.040032166,-0.142262523,-1.219660242,-1
314,MODEL1,PARMS,Trachea,1.613846189,13.40211252,0.402656713,-0.911176953,2.432224325,-0.430374207,3.087204771,-7.166783924,1.598717557,-2.926540191,4.937813175,-1
315,MODEL1,PARMS,Trachea,1.405878477,8.689079536,0.284882947,-0.571312619,1.422214883,-0.079525758,2.109023895,-5.16264757,1.603757133,-4.063113896,8.025541657,-1
316,MODEL1,PARMS,Trachea,1.586398637,13.24790891,0.742917285,-1.591896593,5.22917053,-0.396962221,0.107407396,0.610651109,1.06878415,-0.111814938,-1.136761863,-1
317,MODEL1,PARMS,Trachea,1.569138278,-1.850320612,0.476591629,-0.669790668,1.63851568,0.540448228,-1.469381922,4.119111967,1.600145437,-1.958286862,2.148750311,-1
318,MODEL1,PARMS,Trachea,1.733334483,21.50616759,0.49865919,-0.098675244,-2.434999372,-0.959687129,4.143321974,-8.599309424,1.301139774,-1.341304692,1.212884006,-1
319,MODEL1,PARMS,Trachea,1.503376519,7.933972927,0.631414972,-1.40119196,4.090931023,-0.056094417,1.876639424,-4.831787296,1.259584577,-2.573803426,5.138053574,-1
320,MODEL1,PARMS,Trachea,1.432555337,13.22798489,0.604667799,-1.068181805,3.578324325,-0.537946261,3.541891847,-8.177271106,1.733378021,-3.024539462,4.907607146,-1
321,MODEL1,PARMS,Trachea,1.472410674,19.51145715,0.601002615,-1.540049282,5.630899364,-0.926027312,3.752429022,-8.083546975,1.727466533,-1.994621503,2.473255275,-1
322,MODEL1,PARMS,Trachea,1.328146595,2.579696701,0.500238274,-0.920489433,2.20510912,0.108156402,0.932394196,-2.788238849,2.347398974,-5.476709234,10.29850396,-1
323,MODEL1,PARMS,Trachea,1.381870779,4.113871889,0.674250052,-1.542882251,5.937195353,0.139228319,0.432339382,-0.852294906,1.380228967,-1.692672413,2.613914939,-1
324,MODEL1,PARMS,Trachea,1.373104196,5.998482094,0.270191872,-0.450832666,1.642581659,0.139419125,0.464284832,-1.156862362,1.373550202,-1.61453079,2.159649594,-1
325,MODEL1,PARMS,Trachea,1.447081657,30.87681883,-0.018387975,0.516857402,-3.515330182,-1.583707191,5.423124048,-11.83948741,2.184252385,-4.127671389,7.129271998,-1
326,MODEL1,PARMS,Trachea,1.492497689,17.48068818,0.412969673,-0.469938009,0.36255982,-0.702893447,3.855817549,-8.30346036,1.531853468,-2.860677726,5.107176936,-1
327,MODEL1,PARMS,Trachea,1.371461382,1.281582584,0.692405149,-1.29808978,4.021197868,0.378765359,0.437409309,-1.146606779,1.127694116,-1.269141806,1.575963852,-1
328,MODEL1,PARMS,Trachea,1.700092997,10.51529074,0.28566298,-0.223000547,-1.618970563,-0.079810329,0.350591506,-0.335277873,1.114160938,-1.603711842,2.318035879,-1
329,MODEL1,PARMS,Trachea,1.456919059,10.69391272,0.462828702,-0.43572713,-0.628685606,-0.461290737,1.815288556,-3.465564691,2.49405445,-5.475213761,9.871936557,-1
330,MODEL1,PARMS,Trachea,1.70447497,11.26967326,0.056134059,0.221218445,-3.13925898,-0.228588331,0.427884895,-0.567532673,1.995785811,-4.691369614,8.945146033,-1
331,MODEL1,PARMS,Trachea,1.726186981,14.54754109,0.500574386,-0.642060013,0.612090296,-0.475436206,1.350663415,-1.743637422,1.32820846,-2.61667569,5.016281667,-1
332,MODEL1,PARMS,Trachea,1.46348175,11.98072446,0.305357176,-0.866836937,3.579069022,-0.194948705,0.710422132,-0.880801124,1.129161703,-1.505417819,2.632437149,-1
333,MODEL1,PARMS,Trachea,1.423229951,-5.136374832,0.61222181,-1.160614487,3.519511201,0.602014166,-0.508654099,0.20340684,2.268162247,-5.791395164,11.25033029,-1
334,MODEL1,PARMS,Trachea,1.448845898,21.20540509,0.276173266,-0.566664453,1.11467787,-0.927987442,2.624930745,-4.934450124,1.770660829,-4.089827445,7.938180884,-1
335,MODEL1,PARMS,Trachea,1.491608373,3.907050634,0.538484099,-1.196181447,3.687320939,0.134678443,0.99806826,-2.527486725,1.806087743,-4.302929414,7.668269446,-1
336,MODEL1,PARMS,Trachea,1.489309905,1.12920155,0.432978235,-1.277465571,4.70704811,0.592430177,-1.107472188,1.979855503,0.600580575,1.433882657,-4.188366762,-1
337,MODEL1,PARMS,Trachea,1.684923592,9.824384001,0.798976239,-1.28482257,4.102853004,-0.261847728,0.778990324,-0.685876162,1.253238408,-0.270813939,-1.452465666,-1
338,MODEL1,PARMS,Trachea,1.276865025,11.16747595,0.693837927,-1.687673778,5.643868249,-0.234009409,2.786257001,-5.364760746,0.930144675,-0.16955457,-1.516993592,-1
339,MODEL1,PARMS,Trachea,1.493206057,15.29713465,0.670284066,-1.272935636,3.728960198,-0.590757412,2.210921547,-4.2875782,1.297611756,-0.395298471,-1.114227221,-1
340,MODEL1,PARMS,Trachea,1.426087549,11.03135686,0.599685733,-1.236610821,4.570258735,-0.486420527,2.320925921,-5.706081542,2.276842322,-3.733174059,6.080279426,-1
341,MODEL1,PARMS,Trachea,1.274482012,13.26851349,0.486325417,-0.994841067,2.588975839,-0.516901919,3.073069902,-6.928303706,1.892774298,-3.254768842,5.357762501,-1
342,MODEL1,PARMS,Trachea,1.408602599,11.84486931,0.185448484,-0.803723738,2.728310046,-0.147020997,1.814213065,-4.165504789,1.203122277,-1.875392853,2.898920321,-1
343,MODEL1,PARMS,Trachea,1.359964077,13.23594432,0.629238787,-1.643811118,5.559589261,-0.578542192,2.292876103,-4.523034769,2.133701827,-4.553474791,8.241860217,-1
344,MODEL1,PARMS,Trachea,1.612133134,13.27559772,0.261519315,-0.45116351,1.567440267,-0.301474889,3.353266004,-8.098013096,1.229590814,-1.912151675,3.097229101,-1
345,MODEL1,PARMS,Trachea,1.388414956,15.49965331,0.518278749,-1.386149328,5.299659985,-0.640956099,2.740204098,-6.05328732,1.770618114,-2.865191082,4.676373832,-1
346,MODEL1,PARMS,Trachea,1.635029484,7.817924384,0.333548597,-0.634332147,2.5077915,-0.175198388,1.326077669,-1.380627356,2.25297453,-4.936912732,8.874866096,-1
347,MODEL1,PARMS,Trachea,1.301958318,7.335645747,0.419087959,-0.899817836,2.72521135,-0.037965874,0.901328217,-1.690932146,1.589831046,-2.006728583,2.645024315,-1
348,MODEL1,PARMS,Trachea,1.887323885,9.709882725,0.417108432,0.292166408,-3.891356691,-0.465626619,2.703626343,-5.77502988,2.696403936,-5.896587821,10.91059354,-1
349,MODEL1,PARMS,Trachea,1.507515423,-1.512295919,0.61052247,-1.551113816,5.805550175,0.538675967,0.180944113,-0.094050994,1.261903565,-0.586430198,-0.729110411,-1
350,MODEL1,PARMS,Trachea,1.478096236,2.220914395,0.825498881,-1.277301784,3.166975791,0.162567424,0.282260212,-0.736408298,1.652757974,-2.658444397,4.173372921,-1
351,MODEL1,PARMS,Trachea,1.663902098,12.78779721,0.510659791,-0.985460084,2.709376149,-0.375920309,2.333065785,-4.883008199,1.396804932,-2.318479393,3.829941591,-1
352,MODEL1,PARMS,Trachea,1.55628899,10.4948367,0.231747141,-0.52086722,1.854700026,-0.321346714,1.617075897,-2.6888099,2.229299532,-4.56195325,7.898877367,-1
353,MODEL1,PARMS,Trachea,1.29944073,3.531979664,0.48483741,-1.466611003,5.748693843,0.162994642,0.396986862,-0.908025905,1.784744555,-2.073796376,2.253642267,-1
354,MODEL1,PARMS,Trachea,1.462370682,19.62237889,0.786604448,-1.762145347,6.060650016,-0.896505487,4.049680449,-7.594255293,1.349171601,-2.02993903,2.697238742,-1
355,MODEL1,PARMS,Trachea,1.54350239,19.55849881,0.457736096,-0.866991906,1.443328342,-0.905490466,2.30849504,-4.234089737,1.968032287,-3.706591333,6.718333724,-1
356,MODEL1,PARMS,Trachea,1.506901936,4.582499356,0.45592681,-0.770655285,2.729809978,0.12129849,0.17101914,0.5289265,1.544722086,-1.458472877,1.5320708,-1
357,MODEL1,PARMS,Trachea,1.499754004,31.63624701,0.304514387,-0.425039971,-0.061640937,-1.418794895,5.106058185,-10.47093085,0.782405356,-0.30112736,-0.71650159,-1
358,MODEL1,PARMS,Trachea,1.533946233,14.17170088,0.660777058,-1.28961835,5.074081125,-0.681326386,3.266256412,-6.166313853,2.01724449,-2.749625253,3.231471296,-1
359,MODEL1,PARMS,Trachea,1.453607577,5.175223786,0.80008173,-1.354252663,3.684549168,0.002674308,0.781819644,-1.643976054,1.484086476,-2.592372035,4.432032401,-1
360,MODEL1,PARMS,Trachea,1.382782983,2.779971319,0.221440966,-0.52698109,2.280104538,0.436278923,0.657721136,-1.494224663,1.105996335,-2.042213742,3.283027116,-1
361,MODEL1,PARMS,Trachea,1.417868273,16.7186545,0.569621273,-0.93033294,2.391422443,-0.81250741,2.590710235,-4.669721876,2.09002956,-3.799288031,6.504983874,-1
362,MODEL1,PARMS,Trachea,1.538116947,20.216836,0.415387133,-0.655939278,1.77978488,-0.919004979,4.860055012,-10.96642814,1.688077603,-2.78098421,4.796179139,-1
363,MODEL1,PARMS,Trachea,1.629782367,13.62472632,0.705790129,-1.287754711,2.506135254,-0.644083416,1.766922557,-2.869949111,2.214490256,-4.853336905,8.899517269,-1
364,MODEL1,PARMS,Trachea,1.52555195,16.72566389,0.495759952,-1.164790242,3.170572397,-0.694014849,2.420012272,-4.986078812,1.783173209,-2.66769875,3.417531387,-1
365,MODEL1,PARMS,Trachea,1.895251071,21.49192692,0.557208855,-1.244187979,3.48178366,-1.00634124,4.556979454,-9.269043778,1.577367498,-1.601387174,1.242358054,-1
366,MODEL1,PARMS,Trachea,1.61660747,24.65065647,0.249027733,0.219171263,-4.010657041,-1.170095881,5.017750159,-10.72465774,1.755279677,-4.335388024,8.109810035,-1
367,MODEL1,PARMS,Trachea,1.403651677,13.01572104,0.180699027,-0.297534626,0.458262013,-0.368036578,2.127011318,-4.160008422,1.765725837,-3.931127506,7.285423669,-1
368,MODEL1,PARMS,Trachea,1.474795104,9.76140847,0.545711893,-1.182070593,3.983328082,-0.162435578,1.024734985,-1.990734642,1.238071616,-0.497190414,-0.39101666,-1
369,MODEL1,PARMS,Trachea,1.389218873,0.199790905,0.590485668,-1.269521601,3.745227357,0.394443698,-0.09362373,-0.2055763,1.556323699,-2.758144943,4.676631689,-1
370,MODEL1,PARMS,Trachea,1.498830139,0.107080168,0.348835697,-0.816303709,3.236349321,0.463058991,0.022143849,-0.433646645,1.563262242,-1.865662075,2.23943608,-1
371,MODEL1,PARMS,Trachea,1.567027978,1.985190593,0.499290862,-0.696641497,0.62176627,0.283134747,0.718505832,-1.123421217,1.727589163,-4.308026016,8.109087333,-1
372,MODEL1,PARMS,Trachea,1.722493202,13.09065779,0.244512908,0.069808311,-1.88144474,-0.230664621,0.018507591,1.012587658,1.05155217,-1.025024895,0.763372436,-1
373,MODEL1,PARMS,Trachea,1.410264271,10.76756538,0.191120199,0.185277828,-1.539882559,-0.410459815,1.846158697,-3.54802712,2.61787239,-5.97710994,10.7886211,-1
374,MODEL1,PARMS,Trachea,1.410102567,7.117067888,0.261274467,-0.815307331,2.861218618,-0.095027426,0.551552331,-0.727249416,2.288154529,-4.074333329,6.243227485,-1
375,MODEL1,PARMS,Trachea,1.497832766,13.97373467,0.58072975,-1.256035934,4.012681796,-0.59984554,3.83134224,-8.558340288,1.928507967,-3.658108898,6.562951972,-1
376,MODEL1,PARMS,Trachea,1.268839211,11.62625723,0.330815136,-1.278043622,4.90767339,-0.196854567,1.076570658,-2.244176058,1.276146697,-1.364952273,1.611955802,-1
377,MODEL1,PARMS,Trachea,1.559409453,21.77222293,0.049783322,0.242983617,-1.988380353,-0.98648881,3.624375136,-7.541904398,2.103084376,-4.082666606,7.257116067,-1
378,MODEL1,PARMS,Trachea,1.472893827,-3.251743212,0.585816728,-1.880882171,7.535411151,0.726417405,-2.098352316,4.005659532,1.310139992,-2.36382006,4.272786336,-1
379,MODEL1,PARMS,Trachea,1.511217044,-5.630644115,0.38919876,-1.118865677,4.854203304,0.824328804,-1.430066715,3.083754601,1.651394423,-2.186058008,2.922390379,-1
380,MODEL1,PARMS,Trachea,1.388919975,3.789147772,0.679621581,-1.791007294,6.453423135,0.188489007,0.275221466,-1.350564183,1.387452569,-2.122642203,3.803673475,-1
381,MODEL1,PARMS,Trachea,1.544786531,6.78753934,0.392007284,-0.684661694,2.353961203,0.03137219,0.374963426,-0.525331531,1.514277653,-2.767227526,5.327590529,-1
382,MODEL1,PARMS,Trachea,1.408330736,15.48442654,0.569697619,-1.591154664,5.08356092,-0.62339637,3.541271721,-7.957124856,1.775018713,-4.588830799,8.774221805,-1
383,MODEL1,PARMS,Trachea,1.411205052,-0.380588722,0.345572156,-0.552512057,1.906829632,0.566336473,-0.222969517,0.716119788,1.169144416,-0.955961112,0.360607514,-1
384,MODEL1,PARMS,Trachea,1.39502626,9.565260306,0.383321614,-0.571522055,1.121482324,-0.204613736,1.775766673,-3.269081896,1.64680781,-1.935041584,1.958924311,-1
385,MODEL1,PARMS,Trachea,1.411813056,12.96264987,0.537325412,-1.295103694,4.22676874,-0.435810393,2.417370781,-5.400687269,1.544661551,-2.145367505,3.301313332,-1
386,MODEL1,PARMS,Trachea,1.992142816,12.99016948,0.413878096,-0.562603139,0.86841593,-0.362725815,2.599003748,-5.794409271,1.40158112,-2.602703021,4.055382607,-1
387,MODEL1,PARMS,Trachea,1.282588924,11.34059589,0.674845242,-1.148179944,3.303985999,-0.312071695,0.588919776,-0.185130733,1.286105508,-1.68553775,2.85537457,-1
388,MODEL1,PARMS,Trachea,1.583863678,11.77887669,0.432588897,-0.441894233,0.719264637,-0.305074676,2.61080612,-6.709027519,1.408888029,-2.668868996,5.218904565,-1
389,MODEL1,PARMS,Trachea,1.426207889,24.06204632,0.056930333,0.147419725,-0.900734581,-0.960585031,3.833420163,-7.822479662,1.297062059,-2.228286317,3.642679484,-1
390,MODEL1,PARMS,Trachea,1.786253656,10.25996755,0.424705013,-0.268257605,-0.538426742,-0.170769986,0.553139698,-0.99977752,1.223226671,0.276031105,-2.354609135,-1
391,MODEL1,PARMS,Trachea,1.470920623,17.77578301,0.413213508,-1.649282558,5.893562517,-0.590546303,0.571416224,0.944483598,1.210765791,-0.708292456,-0.248927837,-1
392,MODEL1,PARMS,Trachea,1.845364312,11.85967934,0.422061453,-0.746441009,0.642207029,-0.166091819,-0.06468221,1.594982604,0.980014594,-0.601463753,-0.090472688,-1
393,MODEL1,PARMS,Trachea,1.756900252,8.904020456,0.818805932,-1.507690854,3.744941899,-0.422211211,1.626164976,-2.593142191,2.367989979,-4.587118832,8.007827617,-1
394,MODEL1,PARMS,Trachea,1.488618559,10.23255096,0.208204113,-0.352398822,0.779187978,-0.295285546,2.630516507,-6.114526194,2.330223862,-5.897167446,10.83671718,-1
395,MODEL1,PARMS,Trachea,1.292009093,19.19609475,0.389108985,-0.755027194,2.032832696,-0.76111488,3.373174113,-7.122661862,1.377744574,-2.102868007,3.536877179,-1
396,MODEL1,PARMS,Trachea,2.162374393,14.69727995,-0.005069231,1.043199149,-6.116206109,-0.526371054,3.967765772,-7.693531944,2.190912912,-5.540077451,9.495479914,-1
397,MODEL1,PARMS,Trachea,1.503019169,8.610079291,0.310655383,-0.14162368,0.086665816,-0.069265697,1.799427026,-4.111739563,1.334964445,-1.189032467,1.185017171,-1
398,MODEL1,PARMS,Trachea,1.482323302,4.293863738,0.59162567,-0.535364133,-0.039451847,-0.020706462,-0.490590882,3.10157835,2.150131201,-3.419688058,4.656165767,-1
399,MODEL1,PARMS,Trachea,1.526694329,-9.142240175,0.476232719,-0.52784418,1.441497447,1.016143012,-2.042663351,4.476401735,1.623343538,-2.728352715,4.532357108,-1
400,MODEL1,PARMS,Trachea,1.547447965,14.45972664,0.239446421,-0.866649204,2.655324641,-0.305673171,1.798139569,-4.866610501,1.128534577,-2.459191972,5.04150393,-1
401,MODEL1,PARMS,Trachea,1.640735349,5.339812467,0.676032938,-0.784184842,1.620349704,-0.017520106,1.781007411,-3.889781364,1.575313511,-2.279969827,3.49307601,-1
402,MODEL1,PARMS,Trachea,1.391880109,2.602092122,0.609175342,-1.059409639,4.135387766,0.443125216,-0.531127831,1.949292538,0.346878784,2.49320466,-6.510141062,-1
403,MODEL1,PARMS,Trachea,1.440389261,13.50770207,0.569152884,-1.54026565,5.550609366,-0.498408818,3.365181991,-8.125741655,1.665695644,-3.469408222,6.621408423,-1
404,MODEL1,PARMS,Trachea,1.453485639,17.2516277,0.188360077,-0.514636068,0.957933818,-0.53273878,2.894540056,-6.493020527,1.380589872,-3.502344664,6.49197899,-1
405,MODEL1,PARMS,Trachea,1.378450638,2.774599595,0.325882157,-1.182235079,5.040758357,0.401528975,0.301414419,-1.009136081,1.055823663,0.022278608,-1.471650787,-1
406,MODEL1,PARMS,Trachea,1.423581433,0.585267552,0.310095951,-0.312513274,1.243918791,0.601235731,0.406604941,-2.346629782,0.725723738,0.027082803,-0.578918411,-1
407,MODEL1,PARMS,Trachea,1.474739065,-1.070921442,0.53129659,-1.095922759,3.200746974,0.455800932,-0.574295926,0.854767605,1.808828242,-4.182038773,8.209957061,-1
408,MODEL1,PARMS,Trachea,1.685709255,26.49305166,0.553626832,-0.628020346,0.023910247,-1.407158935,6.853692888,-15.17465377,1.81351434,-3.763744771,6.718222158,-1
409,MODEL1,PARMS,Trachea,1.318168562,7.686542077,0.730042634,-1.598150883,5.095513594,-0.259829524,1.038739491,-1.626449098,2.092006586,-3.682202058,5.910725518,-1
410,MODEL1,PARMS,Trachea,1.54443208,4.814502943,0.338301518,-0.424106058,0.56383837,0.148974542,0.334653377,-1.100084224,1.620728252,-2.592339294,4.219420522,-1
411,MODEL1,PARMS,Trachea,1.548990251,18.51670341,0.400598885,-0.697202898,1.936085573,-0.773181003,4.697869975,-10.12617985,1.557812252,-1.838953803,1.939225689,-1
412,MODEL1,PARMS,Trachea,1.692831488,27.7236648,0.113767484,0.895750201,-6.440887569,-1.22519082,5.491850917,-11.51189343,1.168813813,-1.656326215,2.115674906,-1
413,MODEL1,PARMS,Trachea,1.545138751,12.03290714,0.529448932,-1.501580289,4.949196176,-0.370941551,1.593989392,-3.370153134,1.773712305,-3.483751549,5.61135378,-1
414,MODEL1,PARMS,Trachea,1.472538458,7.198920565,0.6625046,-1.86282996,6.434441215,-0.008863743,2.671116782,-6.678405831,1.264772731,-2.379766388,4.163788227,-1
415,MODEL1,PARMS,Trachea,1.368825465,15.23621075,0.467883776,-0.643381906,0.980356063,-0.574448112,1.963865962,-3.435639734,1.658406037,-3.430873485,6.329835304,-1
416,MODEL1,PARMS,Trachea,1.243732179,13.78735816,0.553625238,-0.97208184,2.703415424,-0.400460393,1.69321052,-3.569934093,1.099398517,-0.614298593,-0.011014274,-1
417,MODEL1,PARMS,Trachea,1.484902322,24.49591042,0.279012861,-0.08842975,-0.146372093,-1.279490676,4.337204221,-8.595150401,2.264053705,-4.517843257,7.549904881,-1
418,MODEL1,PARMS,Trachea,1.233467785,16.67799078,0.406582309,-0.614869871,1.892999451,-0.611441841,2.311868841,-4.893738685,1.333137552,-1.218580493,1.262305987,-1
419,MODEL1,PARMS,Trachea,1.352045816,1.887410999,0.650336121,-1.503896352,5.638858737,0.315597768,1.071839696,-2.387037169,1.193545602,-1.575690944,2.278210083,-1
420,MODEL1,PARMS,Trachea,1.670100594,36.48333395,0.454406684,-0.142134173,-2.273700416,-1.926102296,6.193988637,-11.99848637,1.296180012,-0.720903623,-0.145232408,-1
421,MODEL1,PARMS,Trachea,1.55538154,6.197879379,0.370984831,-0.376496846,0.593695458,0.153230629,1.217744177,-2.993814544,1.133864285,-2.07277932,3.399881355,-1
422,MODEL1,PARMS,Trachea,1.772575387,12.2339585,0.388779377,-0.488627945,0.824647816,-0.345783975,0.44523147,-0.372657191,1.549495991,-1.255550381,1.576814071,-1
423,MODEL1,PARMS,Trachea,1.494002188,9.6053297,0.41012424,-1.058601098,3.725832037,0.005053349,-0.385622966,2.352017515,0.81612586,0.203923838,-1.533609892,-1
424,MODEL1,PARMS,Trachea,1.597896892,2.142958079,0.608690261,-1.115826077,2.996754237,0.308667274,-0.602770071,1.141068697,1.269819013,-1.097189295,0.965791926,-1
425,MODEL1,PARMS,Trachea,1.646871499,6.941768146,0.221822111,-0.299995485,0.374077849,0.097195768,0.113172713,-0.600224245,1.382720831,-0.924539787,0.510160048,-1
426,MODEL1,PARMS,Trachea,1.627757749,19.31035711,0.324809882,-0.535937783,1.262684194,-0.799076904,3.244375341,-7.285677704,1.608105562,-2.664204243,4.827432138,-1
427,MODEL1,PARMS,Trachea,1.579931298,0.261659491,0.376152256,-1.012576855,3.483230934,0.462401176,0.406037618,-1.87674026,1.519032948,-2.196126195,3.379664841,-1
428,MODEL1,PARMS,Trachea,1.510698865,6.216815877,0.574136476,-0.692394528,0.438659697,0.05441398,1.084676453,-2.273732483,1.18213968,-1.407682653,2.189109773,-1
429,MODEL1,PARMS,Trachea,1.420643761,21.03022589,0.162976195,-0.440275741,1.681584034,-0.816060201,1.874606269,-2.578638347,1.436099537,-1.77890537,2.019833167,-1
430,MODEL1,PARMS,Trachea,1.543021841,3.28217999,0.52861122,-1.730960175,6.775447827,0.196881341,0.526508847,-1.253548016,1.752469535,-4.12928694,8.104529977,-1
431,MODEL1,PARMS,Trachea,1.4343962,7.305607587,0.210805869,-0.325988929,0.82338781,0.055255383,2.233253939,-5.837481258,1.485130621,-3.218613224,5.713982716,-1
432,MODEL1,PARMS,Trachea,1.395655518,3.545660655,1.213835583,-2.519012862,7.194026725,-0.108199925,0.529459711,-0.288242984,1.972792311,-2.556794031,2.688710471,-1
433,MODEL1,PARMS,Trachea,1.872682239,11.78799197,-0.067555852,1.258780919,-7.997504851,-0.193394702,0.97387315,-1.386711684,1.678757889,-3.423162417,6.119354458,-1
434,MODEL1,PARMS,Trachea,1.436408635,-8.050688262,0.749941676,-1.409314059,4.095710189,0.852484251,-2.025867817,4.272301461,1.711562506,-2.549510998,4.318937441,-1
435,MODEL1,PARMS,Trachea,1.354705281,-1.507130453,0.534180709,-1.051798509,3.966128724,0.473230754,-0.62674473,2.131411187,1.775472227,-3.191967469,4.858091071,-1
436,MODEL1,PARMS,Trachea,1.548999216,3.069965481,0.518667971,-1.164316031,3.857759409,0.228586248,-0.3833814,1.305984641,1.592837513,-2.676351299,4.32149207,-1
437,MODEL1,PARMS,Trachea,1.297910249,8.156262867,0.326914328,-0.663270742,2.341026613,0.012960434,1.291923605,-3.938486985,1.267297334,-1.420141039,2.058746801,-1
438,MODEL1,PARMS,Trachea,1.416903053,14.31403745,0.704625989,-1.300742529,3.712050773,-0.50273456,1.263136819,-1.188534839,1.231492418,-1.146667986,0.926522384,-1
439,MODEL1,PARMS,Trachea,1.467728478,21.84451996,0.565036106,-1.052215679,2.889051496,-1.026867895,2.696541347,-5.412524929,1.504749372,-0.608820982,-0.633611505,-1
440,MODEL1,PARMS,Trachea,1.643152635,3.776476295,0.550651681,-0.947033806,2.131451023,0.139705722,1.601345028,-3.59623862,1.697301678,-3.696922967,6.387181478,-1
441,MODEL1,PARMS,Trachea,1.725081736,16.03087688,0.1149998,0.502371773,-4.697712492,-0.593123938,1.274855986,-1.433757859,2.089480216,-5.080939957,9.392427384,-1
442,MODEL1,PARMS,Trachea,1.440046547,4.18907081,0.400959619,-1.284576678,5.095592764,0.278673906,0.910475564,-2.95129621,1.314421677,-3.071920243,5.880601625,-1
443,MODEL1,PARMS,Trachea,1.436553699,18.10872845,0.384879023,-0.394976989,0.267943639,-0.650864721,2.028027088,-3.089942352,1.266049774,-2.315830701,3.586805984,-1
444,MODEL1,PARMS,Trachea,1.556637344,11.83950145,0.353184913,-0.483762878,0.319511539,-0.375165085,0.204440055,0.66499836,2.052993545,-4.38822189,8.285646294,-1
445,MODEL1,PARMS,Trachea,1.308414037,11.24934865,0.327141602,-0.722515821,2.581902231,-0.203647237,2.484798584,-6.830523314,1.293373594,-1.58126611,2.317446439,-1
446,MODEL1,PARMS,Trachea,1.510996726,14.71976273,0.340868664,-0.378021149,-0.121694087,-0.445136587,3.46390241,-7.101662322,1.341343099,-3.694411698,7.52537925,-1
447,MODEL1,PARMS,Trachea,1.391297592,7.017201061,0.268927432,0.351668781,-2.293020736,0.049672827,1.41133153,-2.163524859,1.368383669,-2.414483385,3.414414216,-1
448,MODEL1,PARMS,Trachea,1.488059837,3.745404264,0.510482644,-0.894343023,2.514555627,0.258772724,0.126826117,1.062791222,1.157629641,-1.010739416,0.63411962,-1
449,MODEL1,PARMS,Trachea,1.371862224,1.081057355,0.451870262,-0.55327422,1.091807,0.40942293,-1.41599043,3.402422339,1.258226738,-0.035991279,-1.529458148,-1
450,MODEL1,PARMS,Trachea,1.498900813,11.99093259,0.800151567,-1.741693915,6.058174895,-0.545930332,2.77459917,-5.879467153,2.019642184,-4.048384945,7.207190076,-1
451,MODEL1,PARMS,Trachea,1.423502893,26.11184486,0.471504204,-0.716338108,1.777885095,-1.436800809,4.558990812,-8.300728027,2.176040334,-3.401323626,4.937691545,-1
452,MODEL1,PARMS,Trachea,1.44177267,16.15413923,0.19849725,-0.051929374,-0.805408066,-0.531086086,3.561574988,-8.530633899,1.480640161,-2.816542455,5.048687022,-1
453,MODEL1,PARMS,Trachea,1.243786378,11.04867176,0.496012233,-1.15016512,2.959007935,-0.15732611,0.343609317,-0.706952426,1.101769759,-1.607486615,2.589417432,-1
454,MODEL1,PARMS,Trachea,1.370768172,7.044727742,0.670276672,-1.185240759,3.42485531,-0.050211895,1.077619311,-2.197277683,1.354098984,-2.550643766,4.534577401,-1
455,MODEL1,PARMS,Trachea,1.332888955,6.382961102,0.409229803,-0.907025296,3.449626312,0.020078382,0.843669024,-0.783692441,1.644533442,-3.672090804,6.924097138,-1
