SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,Trachea
534,MODEL1,PARMS,Trachea,1.857433951,10.37673393,1.179363763,-0.853965539,0.916912132,-1
535,MODEL1,PARMS,Trachea,1.725483665,8.557188096,1.660886718,-2.745670872,4.248130911,-1
536,MODEL1,PARMS,Trachea,1.752065741,10.04450217,1.278632769,-1.019355799,0.963934804,-1
537,MODEL1,PARMS,Trachea,1.673426852,9.635974921,1.347720705,-0.783913575,0.544110436,-1
538,MODEL1,PARMS,Trachea,2.11124283,10.77790259,1.051479172,-0.729945545,0.951156202,-1
539,MODEL1,PARMS,Trachea,1.674761856,12.81302872,0.468888948,2.776566039,-5.475128107,-1
540,MODEL1,PARMS,Trachea,1.777821767,11.46832879,0.845132763,0.648757102,-1.44946216,-1
541,MODEL1,PARMS,Trachea,1.675514743,10.72050546,1.07459097,-0.291376449,-0.114850733,-1
542,MODEL1,PARMS,Trachea,1.790445173,11.09113194,0.91316893,0.482453943,-1.361938644,-1
543,MODEL1,PARMS,Trachea,1.639820623,10.7422338,1.029338162,0.255552956,-0.974201645,-1
544,MODEL1,PARMS,Trachea,1.818266993,10.39195472,1.157244327,-0.231411579,-0.55215376,-1
545,MODEL1,PARMS,Trachea,1.669781895,9.655958591,1.344210584,-1.233454442,1.44890442,-1
546,MODEL1,PARMS,Trachea,1.713520694,10.52564368,1.150192802,-0.852975723,1.242550464,-1
547,MODEL1,PARMS,Trachea,1.768443186,9.531952536,1.451570529,-2.274271187,3.494000611,-1
548,MODEL1,PARMS,Trachea,1.971994368,12.91819862,0.442428946,2.890791875,-5.620828446,-1
549,MODEL1,PARMS,Trachea,1.855387361,10.3905594,1.218404877,-1.024732218,1.062711401,-1
550,MODEL1,PARMS,Trachea,1.804700433,12.16041331,0.739942063,0.896692661,-2.46600633,-1
551,MODEL1,PARMS,Trachea,1.705763598,9.835108464,1.363238943,-1.612081363,1.931137777,-1
552,MODEL1,PARMS,Trachea,1.868691861,9.589977208,1.349285189,-0.829341737,0.531857797,-1
553,MODEL1,PARMS,Trachea,1.945599663,10.43904741,1.188502154,-0.760667444,0.69744115,-1
554,MODEL1,PARMS,Trachea,2.08551207,9.672205899,1.426804272,-2.227567732,3.574324294,-1
555,MODEL1,PARMS,Trachea,1.611781129,11.11587438,0.953488392,0.24168814,-0.840702232,-1
556,MODEL1,PARMS,Trachea,1.636608912,10.75957009,1.089223926,-0.237519069,-0.394293392,-1
557,MODEL1,PARMS,Trachea,1.716359269,11.44921423,0.86768743,0.267927024,-1.00001728,-1
558,MODEL1,PARMS,Trachea,1.707183758,10.26322011,1.277228877,-1.555296878,2.102598858,-1
559,MODEL1,PARMS,Trachea,1.78632004,9.734888616,1.424937639,-2.062258281,2.851318494,-1
560,MODEL1,PARMS,Trachea,1.785541082,9.885679641,1.305561208,-0.869855701,0.819407941,-1
561,MODEL1,PARMS,Trachea,1.7063158,10.84570569,1.089531866,-0.868047817,1.000647098,-1
562,MODEL1,PARMS,Trachea,1.735041404,8.188589952,1.803137486,-3.842041944,6.492204735,-1
563,MODEL1,PARMS,Trachea,1.82809321,9.966257992,1.294681289,0.106739979,-1.518800572,-1
564,MODEL1,PARMS,Trachea,1.821409087,8.525539621,1.710654564,-3.501943655,5.769385506,-1
565,MODEL1,PARMS,Trachea,1.768039087,10.59545607,1.164635438,-1.159509753,1.50264907,-1
566,MODEL1,PARMS,Trachea,1.82542474,9.264111448,1.542682469,-2.538464218,3.855534647,-1
567,MODEL1,PARMS,Trachea,1.849620847,9.294505927,1.532900416,-3.314530281,5.632110668,-1
568,MODEL1,PARMS,Trachea,2.016062633,11.53708492,0.903879968,-0.246537936,0.149652269,-1
569,MODEL1,PARMS,Trachea,1.902256133,11.54206356,0.829192025,0.641697839,-1.613488772,-1
570,MODEL1,PARMS,Trachea,1.813331806,10.29840297,1.254445437,-1.278089889,1.58893394,-1
571,MODEL1,PARMS,Trachea,1.809474842,9.57080971,1.387580551,-1.215783885,1.41096467,-1
572,MODEL1,PARMS,Trachea,1.831868531,10.90771249,1.06749939,-1.094040789,1.650629914,-1
573,MODEL1,PARMS,Trachea,1.803336436,11.25854306,0.941481135,0.132109847,-0.70285682,-1
574,MODEL1,PARMS,Trachea,2.130795017,10.09766737,1.205230756,-0.009026513,-0.855411063,-1
575,MODEL1,PARMS,Trachea,1.864591138,10.11955776,1.251613237,-0.606122276,0.340063905,-1
576,MODEL1,PARMS,Trachea,1.788816924,10.64536121,1.04937874,-0.279930716,0.219331583,-1
577,MODEL1,PARMS,Trachea,1.785089676,10.47050565,1.23359746,-2.081882216,3.341751794,-1
578,MODEL1,PARMS,Trachea,1.805770791,9.420377527,1.398445296,-0.802296661,0.593473621,-1
579,MODEL1,PARMS,Trachea,1.723194223,10.92114427,1.089366776,-0.440317125,0.448818145,-1
580,MODEL1,PARMS,Trachea,1.929918299,11.17853867,0.977830378,0.26287898,-1.256273124,-1
581,MODEL1,PARMS,Trachea,1.782680499,8.940888795,1.61310725,-3.122164563,5.07072395,-1
582,MODEL1,PARMS,Trachea,1.742146393,9.006175602,1.563149957,-2.159156866,2.980970238,-1
583,MODEL1,PARMS,Trachea,1.730637133,10.79167716,1.100809146,-0.850532448,0.844900672,-1
584,MODEL1,PARMS,Trachea,1.685897449,11.72483938,0.812360206,0.249933018,-0.655408823,-1
585,MODEL1,PARMS,Trachea,2.061451952,9.566130238,1.318016251,-0.824808888,0.881730216,-1
586,MODEL1,PARMS,Trachea,1.691277759,10.41429637,1.150875647,-0.79450544,0.884826998,-1
587,MODEL1,PARMS,Trachea,2.013299226,11.5958573,0.80298679,1.165501384,-2.442290642,-1
588,MODEL1,PARMS,Trachea,1.858230871,9.167250283,1.485438237,-1.486811357,1.88606201,-1
589,MODEL1,PARMS,Trachea,1.799404434,11.00242759,0.979630564,0.065674969,-0.490832296,-1
590,MODEL1,PARMS,Trachea,1.769240943,8.552172361,1.593241396,-1.876357479,2.472786585,-1
591,MODEL1,PARMS,Trachea,1.843271059,13.00781278,0.430354801,2.229459199,-4.048525743,-1
592,MODEL1,PARMS,Trachea,1.735747213,11.2735687,0.936440787,-0.323670011,0.496636965,-1
593,MODEL1,PARMS,Trachea,1.842272125,10.29365215,1.223053438,-0.708354229,0.53563626,-1
594,MODEL1,PARMS,Trachea,1.863931311,11.48065717,0.882730015,0.343990978,-1.184476759,-1
595,MODEL1,PARMS,Trachea,1.820204506,9.406650965,1.462567467,-1.728359259,1.95769103,-1
596,MODEL1,PARMS,Trachea,1.65359779,11.09600685,0.97860394,0.031702563,-0.543093442,-1
597,MODEL1,PARMS,Trachea,1.721029634,11.29954571,0.922848826,0.499927674,-1.400093972,-1
598,MODEL1,PARMS,Trachea,1.730397889,8.894487758,1.62384352,-3.547435069,5.807870828,-1
599,MODEL1,PARMS,Trachea,1.867194074,11.73651474,0.807877684,1.089408121,-2.64411554,-1
600,MODEL1,PARMS,Trachea,1.820845469,11.29439551,0.955527687,0.15440753,-1.160152976,-1
601,MODEL1,PARMS,Trachea,1.812278168,11.54505182,0.886793065,0.22681869,-1.030419185,-1
602,MODEL1,PARMS,Trachea,1.725003747,9.001681564,1.580547476,-2.419395138,3.492588679,-1
603,MODEL1,PARMS,Trachea,1.85395944,10.50845832,1.160100642,-1.581420487,2.635300422,-1
604,MODEL1,PARMS,Trachea,1.965031556,8.52949275,1.791185047,-4.678451475,7.958771704,-1
605,MODEL1,PARMS,Trachea,1.813934594,10.2409768,1.287813219,-1.468918982,2.154929783,-1
606,MODEL1,PARMS,Trachea,1.730442839,8.576205648,1.719346475,-3.449297768,5.745730427,-1
607,MODEL1,PARMS,Trachea,1.822845408,10.72815819,1.018197587,0.402904452,-1.473266005,-1
608,MODEL1,PARMS,Trachea,1.973920025,11.16285707,0.937930807,0.182344525,-0.698287414,-1
609,MODEL1,PARMS,Trachea,2.080010037,9.951028842,1.269557644,-0.875608533,0.76667575,-1
610,MODEL1,PARMS,Trachea,1.799453514,10.3464927,1.157126505,-0.302416532,0.028933817,-1
611,MODEL1,PARMS,Trachea,1.753410746,10.97193352,1.04541227,-0.106809943,-0.313048332,-1
612,MODEL1,PARMS,Trachea,1.596126599,9.473498436,1.463161058,-2.799189597,4.574576249,-1
613,MODEL1,PARMS,Trachea,1.791354708,10.30437399,1.190040196,-0.909293341,0.885061171,-1
614,MODEL1,PARMS,Trachea,1.652940186,10.92905748,1.002177715,0.786281265,-2.273478061,-1
615,MODEL1,PARMS,Trachea,1.858424429,7.80376672,1.906865529,-3.621773709,5.702412379,-1
616,MODEL1,PARMS,Trachea,1.703407798,9.13486246,1.582886856,-3.365477775,5.673845765,-1
617,MODEL1,PARMS,Trachea,1.805892869,12.0860542,0.736396035,1.140817969,-2.736564874,-1
618,MODEL1,PARMS,Trachea,1.837687729,10.78905746,1.053745675,-1.074576531,1.7847269,-1
619,MODEL1,PARMS,Trachea,2.097283684,12.59310442,0.604733847,1.401666584,-2.720369202,-1
620,MODEL1,PARMS,Trachea,1.888390815,9.898490887,1.231646175,0.067217798,-1.061780451,-1
621,MODEL1,PARMS,Trachea,1.884721861,12.25203462,0.617686515,2.562631373,-5.459091021,-1
622,MODEL1,PARMS,Trachea,1.92378332,9.480922518,1.501374233,-2.647716664,4.29135088,-1
623,MODEL1,PARMS,Trachea,1.812458384,10.87772455,1.047097159,-0.008540559,-0.528765936,-1
624,MODEL1,PARMS,Trachea,1.837221833,10.91822773,1.101714258,-1.027128214,1.352921156,-1
625,MODEL1,PARMS,Trachea,1.92450373,11.14484593,0.919446571,0.74174022,-1.755484023,-1
626,MODEL1,PARMS,Trachea,1.841079791,11.18176454,0.947923195,0.36473261,-1.133972124,-1
627,MODEL1,PARMS,Trachea,1.913785001,7.679551768,1.929908962,-3.891719058,6.234645321,-1
628,MODEL1,PARMS,Trachea,1.865936987,10.69678321,1.073844071,-1.023177148,1.843239315,-1
629,MODEL1,PARMS,Trachea,1.723286237,9.283293711,1.501863771,-2.124255093,3.116329081,-1
630,MODEL1,PARMS,Trachea,1.721663893,9.632145623,1.379372737,-1.393518901,1.90269693,-1
631,MODEL1,PARMS,Trachea,1.775741772,9.8251052,1.420147749,-2.441615609,3.795019133,-1
632,MODEL1,PARMS,Trachea,1.74519082,11.03577699,1.025953712,-0.303418363,-0.11684346,-1
633,MODEL1,PARMS,Trachea,1.770282963,10.00126857,1.2704604,-1.322407919,1.555877703,-1
634,MODEL1,PARMS,Trachea,1.710967409,10.5621151,1.110655519,-0.249546992,-0.292393781,-1
635,MODEL1,PARMS,Trachea,1.742676826,9.698460412,1.378190711,-1.358168154,1.551479409,-1
636,MODEL1,PARMS,Trachea,1.806370877,10.90418111,1.002386164,0.471985207,-1.68573946,-1
637,MODEL1,PARMS,Trachea,1.757154281,9.536759535,1.415803189,-1.978803039,2.897479272,-1
638,MODEL1,PARMS,Trachea,1.946581568,10.27150987,1.168420702,-0.09295802,-0.445724385,-1
639,MODEL1,PARMS,Trachea,1.814087271,12.36502738,0.596251164,2.737902205,-5.854044874,-1
640,MODEL1,PARMS,Trachea,1.947308264,12.16166436,0.64066563,1.19133206,-2.260438773,-1
641,MODEL1,PARMS,Trachea,1.906979313,9.413294533,1.413069282,-1.77345707,2.619353874,-1
642,MODEL1,PARMS,Trachea,1.89281626,10.19353817,1.299967211,-2.096604489,3.264375587,-1
643,MODEL1,PARMS,Trachea,1.690594465,8.362311394,1.745497334,-3.133821949,4.771357696,-1
644,MODEL1,PARMS,Trachea,1.762218355,12.44722314,0.658046577,0.837625649,-1.842883816,-1
645,MODEL1,PARMS,Trachea,1.932929006,10.32479942,1.187765512,-0.359031444,0.010426279,-1
646,MODEL1,PARMS,Trachea,1.769610743,11.39119749,0.932637514,-0.228573161,0.035422241,-1
647,MODEL1,PARMS,Trachea,1.683583257,10.19385042,1.245979553,-0.941543185,0.950491628,-1
648,MODEL1,PARMS,Trachea,1.833723579,10.25728834,1.154363445,-0.389113959,0.266233803,-1
649,MODEL1,PARMS,Trachea,1.784344287,9.181852987,1.399330603,-0.285435269,-0.437789984,-1
650,MODEL1,PARMS,Trachea,1.956061389,9.152361347,1.576272786,-2.721882949,4.172476947,-1
651,MODEL1,PARMS,Trachea,1.973102656,9.266080312,1.513641353,-2.410237891,3.774399996,-1
652,MODEL1,PARMS,Trachea,1.826416193,11.00510175,1.065053785,0.305603836,-1.470787219,-1
653,MODEL1,PARMS,Trachea,1.999298305,10.02216888,1.220059779,-0.89551128,1.093108481,-1
654,MODEL1,PARMS,Trachea,1.692329865,11.47467153,0.876624241,0.121449979,-0.46115373,-1
655,MODEL1,PARMS,Trachea,1.796931811,10.78648515,1.092774839,-0.881826574,1.282766022,-1
656,MODEL1,PARMS,Trachea,1.767666012,10.47801787,1.168181093,-1.197239924,1.633887379,-1
657,MODEL1,PARMS,Trachea,1.960312576,11.16378836,1.033708401,-1.462965417,2.395826546,-1
658,MODEL1,PARMS,Trachea,1.799870317,9.865495924,1.225299055,-0.114065152,-0.404465491,-1
659,MODEL1,PARMS,Trachea,1.713273174,10.00216393,1.306685598,-1.566957031,2.324310339,-1
660,MODEL1,PARMS,Trachea,1.866841006,10.71647155,1.057004512,0.253003935,-1.049785452,-1
661,MODEL1,PARMS,Trachea,1.871936368,7.770400092,1.919051667,-3.473384588,5.072858001,-1
662,MODEL1,PARMS,Trachea,1.903549189,9.686158606,1.360328513,-1.609085034,2.404295625,-1
663,MODEL1,PARMS,Trachea,1.901649826,10.66113441,1.091589054,0.136109169,-0.867010071,-1
664,MODEL1,PARMS,Trachea,1.926906754,11.05570729,0.995375461,-0.598667219,0.862231734,-1
665,MODEL1,PARMS,Trachea,1.7569764,11.26937826,0.944416171,-0.058088353,-0.238853651,-1
666,MODEL1,PARMS,Trachea,1.704195962,9.084586251,1.546788583,-2.240525199,3.443185244,-1
667,MODEL1,PARMS,Trachea,1.836650414,11.61176705,0.884064058,-0.574881346,1.074960016,-1
668,MODEL1,PARMS,Trachea,1.869828837,9.32882837,1.513349963,-1.087214357,0.807265375,-1
669,MODEL1,PARMS,Trachea,1.661869868,10.10799782,1.235532051,-1.169081283,1.643667589,-1
670,MODEL1,PARMS,Trachea,1.710308985,9.568119492,1.42051061,-2.514735707,4.258732738,-1
671,MODEL1,PARMS,Trachea,1.932564992,8.868059213,1.646300649,-3.432423874,5.524436955,-1
672,MODEL1,PARMS,Trachea,1.818812453,10.35448483,1.244963198,-2.169154884,3.781533407,-1
673,MODEL1,PARMS,Trachea,1.780410643,9.951502942,1.356201325,-2.391642101,3.898707677,-1
674,MODEL1,PARMS,Trachea,1.891307236,11.64163145,0.834642937,1.079355933,-2.658340351,-1
675,MODEL1,PARMS,Trachea,1.911432447,9.847775225,1.366957564,-1.241297757,1.342055975,-1
676,MODEL1,PARMS,Trachea,1.738767442,7.885350655,1.827601029,-2.869014605,4.285605687,-1
677,MODEL1,PARMS,Trachea,1.837963312,11.72507724,0.848546312,0.775589215,-2.139099971,-1
678,MODEL1,PARMS,Trachea,1.787898295,9.469345719,1.41744415,-1.444455253,1.597738359,-1
679,MODEL1,PARMS,Trachea,1.85533331,10.05321429,1.334547554,-1.904700891,2.600995033,-1
680,MODEL1,PARMS,Trachea,1.683177421,8.956584415,1.598431519,-2.971223347,4.761809367,-1
681,MODEL1,PARMS,Trachea,1.818838767,11.52617916,0.903664207,0.778553859,-2.044220454,-1
682,MODEL1,PARMS,Trachea,1.819339578,10.01939025,1.302445874,-1.65607917,2.602795932,-1
683,MODEL1,PARMS,Trachea,1.91373166,11.44594457,0.828739861,0.61148194,-1.23699126,-1
684,MODEL1,PARMS,Trachea,1.719776873,11.10403966,0.941764041,-0.414048231,0.849796597,-1
685,MODEL1,PARMS,Trachea,1.721258757,10.40016522,1.217618868,-1.966999179,3.316736038,-1
686,MODEL1,PARMS,Trachea,1.777985675,11.31064944,0.883008429,1.675432439,-4.145026311,-1
687,MODEL1,PARMS,Trachea,1.75393103,11.02873425,0.958203709,0.632611984,-1.614484395,-1
688,MODEL1,PARMS,Trachea,2.162327435,10.33063726,1.170030324,-1.195310769,1.807271619,-1
689,MODEL1,PARMS,Trachea,1.719198539,9.351055577,1.464944231,-2.233624951,3.444175926,-1
690,MODEL1,PARMS,Trachea,1.890422035,10.66488267,1.068649412,-0.588234721,0.619330079,-1
691,MODEL1,PARMS,Trachea,1.756403824,10.73337116,1.154768418,-1.679684824,2.781512501,-1
692,MODEL1,PARMS,Trachea,1.780615471,9.437904127,1.415925043,-1.405916979,1.578678387,-1
693,MODEL1,PARMS,Trachea,1.751090375,8.439568634,1.746015776,-3.323554083,4.97565082,-1
694,MODEL1,PARMS,Trachea,1.75811039,9.028813448,1.590893003,-2.856633124,4.413559456,-1
695,MODEL1,PARMS,Trachea,1.743994343,9.454518557,1.42930579,-1.368379701,1.362578648,-1
696,MODEL1,PARMS,Trachea,1.768045448,10.13002375,1.239850024,-0.992786117,0.966409452,-1
697,MODEL1,PARMS,Trachea,1.752951992,12.78474648,0.467684451,1.972781557,-3.723117898,-1
698,MODEL1,PARMS,Trachea,2.320743361,11.18781586,0.904124648,0.954836646,-2.317958724,-1
699,MODEL1,PARMS,Trachea,1.737231905,10.92307565,0.931701859,1.01636361,-2.606760952,-1
700,MODEL1,PARMS,Trachea,1.684961791,8.87916407,1.647790056,-3.150922154,4.938710051,-1
701,MODEL1,PARMS,Trachea,1.934260438,11.30832594,1.017281344,-2.261053618,4.370850466,-1
702,MODEL1,PARMS,Trachea,1.690653523,11.66874389,0.833760126,0.239205413,-1.046474298,-1
703,MODEL1,PARMS,Trachea,1.809248624,11.46652187,0.818052401,1.955275189,-4.377840771,-1
704,MODEL1,PARMS,Trachea,1.821784216,10.84394509,1.00467546,0.281052124,-1.254096063,-1
705,MODEL1,PARMS,Trachea,2.013587371,11.32712241,0.888823474,0.040567349,-0.329548004,-1
706,MODEL1,PARMS,Trachea,1.992557729,12.11075183,0.767920641,0.951124625,-2.108763253,-1
707,MODEL1,PARMS,Trachea,1.801018125,10.98148872,0.979108522,0.689832805,-2.261927843,-1
708,MODEL1,PARMS,Trachea,2.150499778,9.863478333,1.307283842,-1.158494656,1.37903976,-1
709,MODEL1,PARMS,Trachea,1.736805505,11.15243927,0.927108546,0.566734343,-1.764750133,-1
710,MODEL1,PARMS,Trachea,1.723424235,8.833778185,1.607917479,-2.615089145,3.778886951,-1
711,MODEL1,PARMS,Trachea,1.668898669,10.25592652,1.291444622,-1.820071512,2.702589545,-1
712,MODEL1,PARMS,Trachea,1.837421705,10.62805149,1.039723278,0.553440038,-1.940618591,-1
713,MODEL1,PARMS,Trachea,1.880693334,11.28702073,0.867755542,1.109012813,-2.593001749,-1
714,MODEL1,PARMS,Trachea,1.76817899,8.699472533,1.675755003,-3.159892174,4.930073465,-1
715,MODEL1,PARMS,Trachea,1.917583784,12.52757505,0.576290731,2.408892839,-5.019702389,-1
716,MODEL1,PARMS,Trachea,1.843828247,9.65517362,1.369579917,-2.042906403,3.178871083,-1
717,MODEL1,PARMS,Trachea,1.698449268,10.444959,1.094946013,0.257371875,-1.351106122,-1
718,MODEL1,PARMS,Trachea,1.82184418,6.520096453,2.312870985,-5.570113282,8.547350826,-1
719,MODEL1,PARMS,Trachea,1.695229016,10.7353784,1.087350998,0.105938139,-0.80066554,-1
720,MODEL1,PARMS,Trachea,1.828852219,11.69606803,0.832985015,0.864178774,-2.104180128,-1
721,MODEL1,PARMS,Trachea,1.790306766,12.20515905,0.685172368,0.901923238,-2.039890514,-1
722,MODEL1,PARMS,Trachea,1.597965036,9.535739367,1.414124879,-2.040896923,3.213309979,-1
723,MODEL1,PARMS,Trachea,1.696096622,9.25911332,1.476840836,-1.468113346,1.849314245,-1
724,MODEL1,PARMS,Trachea,1.666654318,10.02975436,1.329571338,-2.655824737,4.585230635,-1
725,MODEL1,PARMS,Trachea,1.779202618,12.02333604,0.766032844,0.083812658,-0.240709862,-1
726,MODEL1,PARMS,Trachea,1.879784631,10.57468382,1.113920151,0.082018199,-0.998086408,-1
727,MODEL1,PARMS,Trachea,1.721615062,7.75974856,1.872820076,-3.134164913,4.549397036,-1
728,MODEL1,PARMS,Trachea,1.944382892,10.91889249,1.013807995,-0.533948634,0.54509145,-1
729,MODEL1,PARMS,Trachea,1.664805965,10.00765737,1.309662187,-1.79448502,2.541651774,-1
730,MODEL1,PARMS,Trachea,1.780988434,10.47004175,1.196966449,-1.100122479,1.267253733,-1
731,MODEL1,PARMS,Trachea,1.544922991,9.51334451,1.383939826,-1.321521082,1.591980194,-1
732,MODEL1,PARMS,Trachea,1.835727895,9.534637182,1.480721879,-3.024988741,4.970349254,-1
733,MODEL1,PARMS,Trachea,1.927078268,8.252473854,1.830730469,-3.814947388,6.189846928,-1
734,MODEL1,PARMS,Trachea,1.767832139,11.30277731,0.899867858,1.008555651,-2.725847959,-1
735,MODEL1,PARMS,Trachea,1.772781266,10.81482533,0.985177792,0.585955754,-1.836155311,-1
736,MODEL1,PARMS,Trachea,1.801910222,10.4456669,1.175260546,-1.287149864,2.055903857,-1
737,MODEL1,PARMS,Trachea,1.925368157,10.24432495,1.216663209,-1.139383975,1.525265348,-1
738,MODEL1,PARMS,Trachea,1.863403643,9.695442196,1.346962264,-1.275167131,1.567623953,-1
739,MODEL1,PARMS,Trachea,1.736685412,9.322905582,1.456004642,-1.710587108,2.165563243,-1
740,MODEL1,PARMS,Trachea,1.68730778,10.34934664,1.214065629,-1.244947927,1.682198067,-1
741,MODEL1,PARMS,Trachea,1.641319272,10.30009109,1.124272053,0.206595316,-0.998672915,-1
742,MODEL1,PARMS,Trachea,1.695408287,9.915131854,1.334107273,-1.479348019,1.987597322,-1
743,MODEL1,PARMS,Trachea,1.740329019,10.2914613,1.235485178,-1.137718511,1.611785018,-1
744,MODEL1,PARMS,Trachea,1.818987235,8.613900615,1.647867447,-2.079815148,2.62661889,-1
745,MODEL1,PARMS,Trachea,1.764515639,10.79820288,1.010095749,1.024506693,-2.679749669,-1
746,MODEL1,PARMS,Trachea,1.789415991,9.384936694,1.427608343,-1.400917386,1.689458603,-1
747,MODEL1,PARMS,Trachea,1.654801548,9.076092713,1.552607012,-2.202638599,3.204404465,-1
748,MODEL1,PARMS,Trachea,1.778635775,9.951851865,1.308979623,-1.848460325,2.896071617,-1
749,MODEL1,PARMS,Trachea,1.691813325,9.448624732,1.452125712,-1.60300466,1.957589292,-1
750,MODEL1,PARMS,Trachea,1.729140605,9.974864829,1.3165701,-1.17987504,1.352507022,-1
751,MODEL1,PARMS,Trachea,1.734211864,11.61541817,0.824242834,1.126170285,-2.670138889,-1
752,MODEL1,PARMS,Trachea,1.79769408,10.45832939,1.126320775,0.226105123,-1.283475899,-1
753,MODEL1,PARMS,Trachea,1.850548399,11.56819106,0.866267744,0.342246882,-1.108316732,-1
754,MODEL1,PARMS,Trachea,1.856025283,9.181501135,1.539617744,-2.470207944,3.619494,-1
755,MODEL1,PARMS,Trachea,1.769062952,9.774520524,1.303789476,-1.470158091,2.468861063,-1
756,MODEL1,PARMS,Trachea,1.918989561,9.566162123,1.485129814,-2.261860529,3.065444701,-1
757,MODEL1,PARMS,Trachea,1.727066823,9.471710727,1.417115227,-1.493237865,1.73929957,-1
758,MODEL1,PARMS,Trachea,1.749646213,10.5115592,1.1910878,-0.763331731,0.443169131,-1
759,MODEL1,PARMS,Trachea,1.797015553,9.821529947,1.332615673,-2.440430943,4.161433295,-1
760,MODEL1,PARMS,Trachea,1.749100915,8.845322413,1.620654672,-2.2497851,3.039295579,-1
761,MODEL1,PARMS,Trachea,1.809760269,12.15593607,0.728128878,0.822805726,-1.739413534,-1
762,MODEL1,PARMS,Trachea,2.112086471,14.69596961,0.10517062,2.378339209,-4.118123374,-1
763,MODEL1,PARMS,Trachea,1.69321612,10.14897296,1.257214049,-1.246068435,1.757555216,-1
764,MODEL1,PARMS,Trachea,1.854075175,11.09800918,0.967190859,1.328074351,-3.411942651,-1
765,MODEL1,PARMS,Trachea,1.917067484,11.33447512,0.831879144,1.659013529,-3.611835481,-1
766,MODEL1,PARMS,Trachea,1.672614747,10.38464911,1.145170883,-0.793293917,1.166548746,-1
767,MODEL1,PARMS,Trachea,1.857179561,9.255338104,1.524952415,-1.533400743,1.596636708,-1
768,MODEL1,PARMS,Trachea,1.844792013,10.28496703,1.219233549,-1.168683762,1.508206003,-1
769,MODEL1,PARMS,Trachea,1.90409882,9.883094197,1.299715136,-1.043273983,1.180363789,-1
770,MODEL1,PARMS,Trachea,1.860785791,10.9527816,1.059222022,-0.767123131,0.837017183,-1
771,MODEL1,PARMS,Trachea,1.878370683,10.77151395,0.970668866,1.747929748,-4.384466679,-1
772,MODEL1,PARMS,Trachea,1.794377852,10.89000602,1.11265717,-1.845407413,3.08241158,-1
773,MODEL1,PARMS,Trachea,1.721004436,9.019850978,1.582204376,-2.341582203,3.326586142,-1
774,MODEL1,PARMS,Trachea,2.10404006,10.10120951,1.174900032,-0.895908509,1.418271732,-1
775,MODEL1,PARMS,Trachea,1.772395491,11.09590811,1.011145946,-0.765610912,1.026362127,-1
776,MODEL1,PARMS,Trachea,1.889826666,8.600119924,1.692217278,-2.605879813,4.113375918,-1
777,MODEL1,PARMS,Trachea,1.824746684,11.13507858,0.948601215,0.120075873,-0.758684186,-1
778,MODEL1,PARMS,Trachea,2.10334378,11.42031404,0.909422755,-0.130108424,-0.092085194,-1
779,MODEL1,PARMS,Trachea,1.680313744,10.41739015,1.118643936,-0.185380741,-0.233785622,-1
780,MODEL1,PARMS,Trachea,1.823111022,9.187470542,1.497748131,-1.766424507,2.311661038,-1
781,MODEL1,PARMS,Trachea,1.727985084,10.54059996,1.093512239,-0.160534837,-0.237573395,-1
782,MODEL1,PARMS,Trachea,1.721509618,9.699009542,1.349705928,-1.599785444,2.178186242,-1
783,MODEL1,PARMS,Trachea,1.914492178,10.80217713,1.10021226,-0.991682868,1.585493647,-1
784,MODEL1,PARMS,Trachea,1.90230114,9.190047289,1.477654921,-1.885034948,2.665244647,-1
785,MODEL1,PARMS,Trachea,1.656506665,9.842747216,1.368378664,-2.445165078,4.01688482,-1
786,MODEL1,PARMS,Trachea,1.918766775,7.884351,1.896459855,-3.908451628,6.256812299,-1
787,MODEL1,PARMS,Trachea,1.740460314,9.851154946,1.322813111,-0.44562898,-0.158657227,-1
788,MODEL1,PARMS,Trachea,1.823695666,9.55222958,1.34687692,-1.016851369,1.205000462,-1
789,MODEL1,PARMS,Trachea,1.979463433,11.91906857,0.692869374,2.375579629,-4.976837434,-1
790,MODEL1,PARMS,Trachea,1.67910563,10.34996831,1.095148804,0.219696919,-0.97513108,-1
791,MODEL1,PARMS,Trachea,1.699003446,7.511327982,1.996709294,-4.349075357,6.831602646,-1
792,MODEL1,PARMS,Trachea,1.810637016,8.455869591,1.674785267,-2.277489989,3.211693798,-1
793,MODEL1,PARMS,Trachea,1.845234713,9.597805358,1.407322974,-1.501505167,1.953761834,-1
794,MODEL1,PARMS,Trachea,1.994442634,10.51466656,1.123258512,-0.126597952,-0.538383903,-1
795,MODEL1,PARMS,Trachea,1.883881834,10.80466099,1.061895746,-0.140884187,-0.526391611,-1
796,MODEL1,PARMS,Trachea,1.67848953,10.32541935,1.261882986,-1.646244611,2.477104793,-1
797,MODEL1,PARMS,Trachea,1.687619027,10.27657049,1.205209881,-0.692554412,0.420410243,-1
798,MODEL1,PARMS,Trachea,1.978636201,10.02948789,1.292918287,-1.677714071,2.798130606,-1
799,MODEL1,PARMS,Trachea,1.870570138,11.67970596,0.758523709,1.469521509,-3.128511829,-1
800,MODEL1,PARMS,Trachea,1.838726677,8.706485418,1.677119456,-3.671604824,6.402972084,-1
